# 15MPH-45DEG-SA (Up to date)
# 2988 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (29.7 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019076,-9.538185,0.019181,9.590724,-0.000002,0,0.000002,3.141593,0.002005,1.002504,0.575786,1.867068,9.791353,1.468642,0,0,0,31.345975,8.45895,27.788205,0.113025,NaN,1.848156,NaN,0.022204,1451385.369284,4.60824,0.000659,0.454392,0.001145,0.373847,0.010073,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,7.437623,279.056292,85630.011309,334.878113,0.002,0.002342
0.004,-0.000018,-0.018492,-9.24577,0.018593,9.296699,-0.000002,0,0.000002,3.141593,0.001944,0.97177,0.575786,1.867068,9.791353,1.468565,0,0,0,31.345925,8.458901,27.788158,0.113025,NaN,1.848154,NaN,0.022187,1450298.373791,13.82472,0.000659,0.454445,0.001147,0.3739,0.010073,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,7.431994,279.056292,85630.011303,334.878113,0.002,0.002684
0.006,-0.000018,-0.017907,-8.953355,0.018005,9.002673,-0.000002,0,0.000002,3.141593,0.001882,0.941036,0.575786,1.867068,9.791353,1.468488,0,0,0,31.345876,8.458851,27.788111,0.113025,NaN,1.848153,NaN,0.022171,1449211.386899,23.0412,0.00066,0.454499,0.00115,0.373954,0.010073,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,7.426365,279.056292,85630.011297,334.878113,0.002,0.003246
0.008,-0.000017,-0.017322,-8.660939,0.017417,8.708646,-0.000002,0,0.000002,3.141593,0.001821,0.910301,0.575786,1.867068,9.791353,1.468411,0,0,0,31.345826,8.458802,27.788064,0.113024,NaN,1.848151,NaN,0.022154,1448124.408628,32.25768,0.00066,0.454552,0.001153,0.374008,0.010073,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,7.420737,279.056292,85630.01129,334.878113,0.002,0.003779
0.01,-0.000017,-0.016737,-8.368522,0.016829,8.414618,-0.000002,0,0.000002,3.141593,0.001759,0.879567,0.575786,1.867068,9.791353,1.468334,0,0,0,31.345777,8.458752,27.788017,0.113024,NaN,1.84815,NaN,0.022138,1447037.438998,41.47416,0.000661,0.454606,0.001155,0.374061,0.010073,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,7.415108,279.056292,85630.011284,334.878113,0.002,0.004297
0.012,-0.000016,-0.016152,-8.076104,0.016241,8.120589,-0.000002,0,0.000002,3.141593,0.001698,0.848833,0.575786,1.867068,9.791353,1.468257,0,0,0,31.345727,8.458703,27.78797,0.113024,NaN,1.848148,NaN,0.022121,1445950.478028,50.69064,0.000662,0.45466,0.001158,0.374115,0.010073,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,7.409479,279.056292,85630.011278,334.878113,0.002,0.004831
0.014,-0.000016,-0.015567,-7.783685,0.015653,7.82656,-0.000002,0,0.000002,3.141593,0.001636,0.818098,0.575786,1.867068,9.791353,1.46818,0,0,0,31.345678,8.458653,27.787923,0.113024,NaN,1.848147,NaN,0.022104,1444863.525737,59.90712,0.000662,0.454713,0.001161,0.374169,0.010073,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,7.40385,279.056292,85630.011272,334.878113,0.002,0.005394
0.016,-0.000015,-0.014983,-7.491265,0.015065,7.532529,-0.000002,0,0.000002,3.141593,0.001575,0.787364,0.575786,1.867068,9.791353,1.468102,0,0,0,31.345628,8.458604,27.787876,0.113024,NaN,1.848145,NaN,0.022088,1443776.582145,69.1236,0.000663,0.454767,0.001163,0.374223,0.010072,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,7.398221,279.056292,85630.011266,334.878113,0.002,0.005943
0.018,-0.000014,-0.014398,-7.198844,0.014477,7.238497,-0.000002,0,0.000002,3.141593,0.001513,0.756629,0.575786,1.867068,9.791353,1.468025,0,0,0,31.345579,8.458554,27.787829,0.113024,NaN,1.848144,NaN,0.022071,1442689.647271,78.34008,0.000663,0.454821,0.001166,0.374277,0.010072,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,7.392592,279.056292,85630.011259,334.878113,0.002,0.00647
0.02,-0.000014,-0.013813,-6.906422,0.013889,6.944465,-0.000001,0,0.000001,3.141593,0.001452,0.725894,0.575786,1.867068,9.791353,1.467947,0,0,0,31.345529,8.458505,27.787782,0.113024,NaN,1.848142,NaN,0.022054,1441602.721136,87.55656,0.000664,0.454875,0.001169,0.374331,0.010072,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,7.386964,279.056292,85630.011253,334.878113,0.002,0.007004
0.022,-0.000013,-0.013228,-6.614,0.013301,6.650432,-0.000001,0,0.000001,3.141593,0.00139,0.695159,0.575786,1.867068,9.791353,1.467869,0,0,0,31.34548,8.458455,27.787735,0.113024,NaN,1.848141,NaN,0.022038,1440515.80376,96.77304,0.000664,0.454929,0.001172,0.374385,0.010072,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,7.381335,279.056292,85630.011247,334.878113,0.002,0.007541
0.024,-0.000013,-0.012643,-6.321576,0.012713,6.356397,-0.000001,0,0.000001,3.141593,0.001329,0.664424,0.575786,1.867068,9.791353,1.467791,0,0,0,31.34543,8.458406,27.787688,0.113024,NaN,1.848139,NaN,0.022021,1439428.895161,105.98952,0.000665,0.454983,0.001174,0.374439,0.010072,0.070471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,7.375706,279.056292,85630.011241,334.878113,0.002,0.008067
0.026,-0.000005,-0.005354,-2.676874,0.005383,2.691619,-0.000001,0,0.000001,3.141593,0.000563,0.281351,0.575786,1.867068,9.791353,1.466803,0,0,0,31.344805,8.457781,27.787096,0.113023,NaN,1.84812,NaN,0.022007,1438477.991073,220.85919,0.000683,0.45503,0.001208,0.374487,0.010072,0.070471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000001,0.15748,0.019478,1.466077,0,7.370077,279.056292,85630.011163,334.878113,0.002,0.008586
0.028,0.000042,0.042163,21.082203,0.042395,21.198329,0.000004,0,0.000004,0,0.004432,2.215829,0.575786,1.867068,9.791353,1.460355,0,0,0,31.343605,8.45658,27.785957,0.113022,NaN,1.848084,NaN,0.022005,1438377.287585,969.648,0.000815,0.455035,0.001441,0.374492,0.010072,0.070471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000005,0.15748,0.019478,1.466077,0,7.364448,279.056292,85630.010658,334.878113,0.002,0.009143
0.03,0.000223,0.138552,48.19556,0.139315,48.461035,0.000023,0,0.000023,0,0.014562,5.065558,0.575786,1.867068,9.791353,1.447288,0,0,0,31.342404,8.45538,27.784818,0.11302,NaN,1.848048,NaN,0.022022,1439486.561553,1824.09,0.001132,0.45498,0.001998,0.374436,0.010072,0.070471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000017,0.15748,0.019478,1.466077,0,7.358819,279.056291,85630.008735,334.878112,0.002,0.009653
0.032,0.000648,0.286811,74.132927,0.288391,74.541271,0.000068,0,0.000068,0,0.030145,7.791685,0.575786,1.867068,9.791353,1.427251,0,0,0,31.340294,8.45327,27.782817,0.113018,NaN,1.847984,NaN,0.022064,1442262.272225,2641.330208,0.00176,0.454842,0.003097,0.374298,0.010072,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000035,0.15748,0.019478,1.466077,0,7.353191,279.056288,85630.004211,334.87811,0.002,0.010138
0.034,0.001408,0.472787,92.993126,0.475391,93.505358,0.000148,0,0.000148,0,0.049692,9.773971,0.575786,1.867068,9.791353,1.40225,0,0,0,31.337274,8.45025,27.779951,0.113014,NaN,1.847893,NaN,0.022134,1446838.099064,3235.359667,0.00282,0.454616,0.00493,0.374071,0.010073,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000058,0.15748,0.019478,1.466077,0,7.347562,279.056283,85629.996131,334.878107,0.002,0.010623
0.036,0.002575,0.694128,110.676186,0.697951,111.285822,0.000271,0,0.000271,0,0.072956,11.632536,0.575786,1.867068,9.791353,1.372736,0,0,0,31.334254,8.44723,27.777086,0.113011,NaN,1.847802,NaN,0.022239,1453661.971052,3792.187333,0.004527,0.45428,0.007839,0.373735,0.010073,0.070472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000086,0.15748,0.019478,1.466077,0,7.341933,279.056275,85629.983718,334.878103,0.002,0.011078
0.038,0.00422,0.951336,128.612398,0.956576,129.320831,0.000444,0,0.000444,0,0.099989,13.517708,0.575786,1.867068,9.791353,1.338836,0,0,0,31.330742,8.443718,27.773753,0.113006,NaN,1.847696,NaN,0.022387,1463341.749509,4356.815417,0.007194,0.453807,0.012296,0.37326,0.010074,0.070473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000117,0.15748,0.019478,1.466077,0,7.336304,279.056265,85629.966215,334.878096,0.002,0.011556
0.04,0.006414,1.242941,145.812917,1.249787,146.616096,0.000674,0,0.000674,0,0.130638,15.325555,0.575786,1.867068,9.791353,1.301008,0,0,0,31.32658,8.439556,27.769802,0.113001,NaN,1.84757,NaN,0.022588,1476464.938147,4898.042438,0.011211,0.453173,0.01882,0.372624,0.010075,0.070473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000153,0.15748,0.019478,1.466077,0,7.330675,279.05625,85629.942875,334.878088,0.002,0.012008
0.042,0.0092,1.542703,149.892191,1.551201,150.717839,0.000967,0,0.000967,0,0.162145,15.754304,0.575786,1.867068,9.791353,1.262875,0,0,0,31.322261,8.435236,27.765701,0.112996,NaN,1.84744,NaN,0.022828,1492146.432942,5025.8485,0.016542,0.452424,0.02719,0.371873,0.010077,0.070474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00019,0.15748,0.019478,1.466077,0,7.325046,279.056232,85629.913243,334.878077,0.002,0.01249
0.044,0.012588,1.845456,151.387473,1.855622,152.221358,0.001323,0,0.001323,0,0.193965,15.911465,0.575786,1.867068,9.791353,1.225222,0,0,0,31.317948,8.430923,27.761604,0.112991,NaN,1.84731,NaN,0.023103,1510149.42537,5072.250493,0.023258,0.451576,0.037324,0.371023,0.010078,0.070475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000228,0.15748,0.019478,1.466077,0,7.319418,279.05621,85629.877203,334.878063,0.002,0.01291
0.046,0.016581,2.146932,150.748722,2.158758,151.579088,0.001743,0,0.001743,0,0.225652,15.844329,0.575786,1.867068,9.791353,1.188659,0,0,0,31.31364,8.426616,27.757512,0.112986,NaN,1.84718,NaN,0.023409,1530147.668862,5051.449444,0.031351,0.45065,0.049004,0.370094,0.01008,0.070476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000265,0.15748,0.019478,1.466077,0,7.313789,279.056184,85629.834736,334.878048,0.002,0.013318
# Event LIFTOFF occurred at t=0.048 seconds
0.048,0.021174,2.446418,149.753974,2.459894,150.578861,0.002225,0,0.002225,0,0.257129,15.739777,0.575786,1.867068,9.791353,1.153316,0,0,0,31.309333,8.422309,27.753419,0.112981,NaN,1.847049,NaN,0.023743,1551978.752197,5019.447889,0.040835,0.449657,0.062045,0.369097,0.010082,0.070477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000302,0.15748,0.019478,1.466077,0,7.30816,279.056154,85629.785876,334.87803,0.002,0.013712
0.05,0.026364,2.743915,148.758907,2.759029,149.578313,0.002771,0,0.002771,0,0.288397,15.635191,0.575786,1.867068,9.791353,1.119218,0,0,0,31.305026,8.418002,27.749325,0.112975,NaN,1.846919,NaN,0.024103,1575522.810488,4987.446333,0.051722,0.448605,0.076255,0.368042,0.010084,0.070479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000338,0.15748,0.019478,1.466077,0,7.302531,279.056121,85629.730665,334.878009,0.002,0.014107
0.052,0.032148,3.03942,147.763524,3.056162,148.577446,0.003379,0,0.003379,0,0.319456,15.530572,0.575786,1.867068,9.791353,1.087169,0,0,0,31.300719,8.413694,27.74523,0.11297,NaN,1.846789,NaN,0.024537,1603848.028858,4955.444778,0.06397,0.447367,0.091011,0.3668,0.010086,0.07048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000375,0.15748,0.019478,1.466077,0,7.314476,279.056083,85629.669147,334.877986,0.002,0.014487
0.054,0.038521,3.334181,147.390536,3.352546,148.202404,0.004049,0,0.004049,0,0.350436,15.49137,0.575786,1.867068,9.791353,1.056342,0,0,0,31.296443,8.409418,27.741163,0.112965,NaN,1.84666,NaN,0.024993,1633690.332558,4943.0442,0.077642,0.446092,0.106464,0.365521,0.010089,0.070482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000411,0.15748,0.019478,1.466077,0,7.326421,279.056042,85629.601351,334.877961,0.002,0.014858
0.056,0.045485,3.62944,147.640353,3.649432,148.453598,0.004781,0,0.004781,0,0.38147,15.517626,0.575786,1.867068,9.791353,1.026597,0,0,0,31.292167,8.405142,27.737095,0.11296,NaN,1.84653,NaN,0.025473,1665079.347095,4950.2446,0.092798,0.444784,0.122494,0.364208,0.010092,0.070484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000447,0.15748,0.019478,1.466077,0,7.338367,279.055996,85629.527278,334.877934,0.002,0.015231
0.058,0.053039,3.9252,147.890192,3.946821,148.704812,0.005575,0,0.005575,0,0.412555,15.543886,0.575786,1.867068,9.791353,0.997929,0,0,0,31.28789,8.400866,27.733027,0.112955,NaN,1.846401,NaN,0.025976,1697939.365439,4957.445,0.10944,0.443447,0.138924,0.362867,0.010095,0.070486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000484,0.15748,0.019478,1.466077,0,7.350312,279.055947,85629.446918,334.877904,0.002,0.015606
0.06,0.061186,4.221459,148.140052,4.244712,148.956049,0.006431,0,0.006431,0,0.443693,15.570147,0.575786,1.867068,9.791353,0.970324,0,0,0,31.283614,8.39659,27.728957,0.11295,NaN,1.846272,NaN,0.0265,1732196.562307,4964.6454,0.127564,0.442089,0.155589,0.361504,0.010098,0.070488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00052,0.15748,0.019478,1.466077,0,7.362257,279.055894,85629.360261,334.877872,0.002,0.015979
0.062,0.069926,4.518218,148.389933,4.543105,149.207306,0.007349,0,0.007349,0,0.474884,15.59641,0.575786,1.867068,9.791353,0.943764,0,0,0,31.279338,8.392313,27.724886,0.112945,NaN,1.846142,NaN,0.027045,1767779.418596,4971.8458,0.147163,0.440715,0.17234,0.360124,0.010101,0.07049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000557,0.15748,0.019478,1.466077,0,7.374202,279.055837,85629.267296,334.877838,0.002,0.01635
0.064,0.079259,4.815476,148.639836,4.842001,149.458586,0.008331,0,0.008331,0,0.506127,15.622676,0.575786,1.867068,9.791353,0.918227,0,0,0,31.275062,8.388037,27.720814,0.11294,NaN,1.846013,NaN,0.027608,1804619.04254,4979.0462,0.168222,0.439329,0.189041,0.358732,0.010104,0.070493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000594,0.15748,0.019478,1.466077,0,7.386147,279.055777,85629.168012,334.877801,0.002,0.016727
0.066,0.089188,5.113235,148.889762,5.1414,149.709888,0.009374,0,0.009374,0,0.537423,15.648945,0.575786,1.867068,9.791353,0.893685,0,0,0,31.270785,8.383761,27.716741,0.112934,NaN,1.845883,NaN,0.02819,1842649.39931,4986.2466,0.190726,0.437935,0.205574,0.357333,0.010107,0.070495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00063,0.15748,0.019478,1.466077,0,7.398092,279.055712,85629.062399,334.877762,0.002,0.017125
0.068,0.099713,5.411493,149.13971,5.441301,149.961213,0.01048,0,0.01048,0,0.568771,15.675215,0.575786,1.867068,9.791353,0.870109,0,0,0,31.266509,8.379485,27.712667,0.112929,NaN,1.845753,NaN,0.028789,1881807.461347,4993.447,0.214655,0.436539,0.221837,0.355931,0.010111,0.070498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000667,0.15748,0.019478,1.466077,0,7.410038,279.055644,85628.950447,334.87772,0.002,0.017507
0.07,0.110835,5.710252,149.389682,5.741705,150.212562,0.011649,0,0.011649,0,0.600172,15.701488,0.575786,1.867068,9.791353,0.847468,0,0,0,31.262233,8.375209,27.708592,0.112924,NaN,1.845624,NaN,0.029405,1922033.291518,5000.6474,0.239988,0.435143,0.237744,0.354528,0.010114,0.0705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000704,0.15748,0.019478,1.466077,0,7.421983,279.055572,85628.832143,334.877676,0.002,0.017879
0.072,0.122554,6.00951,149.639679,6.042612,150.463936,0.012881,0,0.012881,0,0.631625,15.727764,0.575786,1.867068,9.791353,0.825729,0,0,0,31.257957,8.370932,27.704515,0.112919,NaN,1.845494,NaN,0.030035,1963270.070563,5007.8478,0.266703,0.43375,0.253227,0.353129,0.010118,0.070503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000741,0.15748,0.019478,1.466077,0,7.433928,279.055495,85628.707479,334.87763,0.002,0.018247
0.074,0.134874,6.309645,150.078238,6.3444,150.904911,0.014176,0,0.014176,0,0.66317,15.773858,0.575786,1.867068,9.791353,0.804833,0,0,0,31.25347,8.366446,27.700238,0.112914,NaN,1.845358,NaN,0.030682,2005515.232927,5020.939386,0.294811,0.432361,0.268247,0.351734,0.010121,0.070506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000778,0.15748,0.019478,1.466077,0,7.445873,279.055415,85628.576438,334.877582,0.002,0.018619
0.076,0.147794,6.611031,150.70437,6.647447,151.534492,0.015534,0,0.015534,0,0.694847,15.839668,0.575786,1.867068,9.791353,0.784722,0,0,0,31.248984,8.361959,27.695959,0.112908,NaN,1.845222,NaN,0.031344,2048773.510872,5039.922159,0.324332,0.430978,0.282777,0.350344,0.010125,0.070509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000815,0.15748,0.019478,1.466077,0,7.457818,279.055331,85628.438999,334.877531,0.002,0.018987
0.078,0.161319,6.913671,151.330637,6.951753,152.164209,0.016955,0,0.016955,0,0.726656,15.905491,0.575786,1.867068,9.791353,0.765369,0,0,0,31.244497,8.357473,27.691678,0.112903,NaN,1.845086,NaN,0.03202,2093003.024183,5058.904932,0.35525,0.429602,0.296781,0.348961,0.010129,0.070513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000852,0.15748,0.019478,1.466077,0,7.469763,279.055243,85628.295135,334.877478,0.002,0.019362
0.08,0.17545,7.217562,151.95704,7.257319,152.794062,0.018441,0,0.018441,0,0.758596,15.971328,0.575786,1.867068,9.791353,0.746745,0,0,0,31.24001,8.352986,27.687397,0.112897,NaN,1.84495,NaN,0.032711,2138164.085067,5077.887705,0.387549,0.428235,0.310231,0.347586,0.010133,0.070516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00089,0.15748,0.019478,1.466077,0,7.481709,279.055152,85628.144819,334.877422,0.002,0.019721
0.082,0.19019,7.522707,152.58358,7.564145,153.424053,0.01999,0,0.01999,0,0.790668,16.03718,0.575786,1.867068,9.791353,0.728823,0,0,0,31.235524,8.348499,27.683115,0.112892,NaN,1.844814,NaN,0.033416,2184219.149306,5096.870477,0.421213,0.426878,0.323109,0.346222,0.010137,0.07052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000927,0.15748,0.019478,1.466077,0,7.493654,279.055056,85627.988025,334.877364,0.002,0.020094
0.084,0.205542,7.829106,153.210256,7.872231,154.054181,0.021603,0,0.021603,0,0.822872,16.103047,0.575786,1.867068,9.791353,0.711575,0,0,0,31.231037,8.344013,27.678831,0.112887,NaN,1.844677,NaN,0.034134,2231132.753145,5115.85325,0.456225,0.425534,0.335404,0.34487,0.010141,0.070523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000965,0.15748,0.019478,1.466077,0,7.505599,279.054956,85627.824726,334.877303,0.002,0.020457
0.086,0.221508,8.136757,153.83707,8.181577,154.684448,0.023281,0,0.023281,0,0.855208,16.168928,0.575786,1.867068,9.791353,0.694972,0,0,0,31.226551,8.339526,27.674546,0.112881,NaN,1.844541,NaN,0.034864,2278871.439662,5134.836023,0.492571,0.424203,0.347111,0.34353,0.010145,0.070527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001003,0.15748,0.019478,1.466077,0,7.517544,279.054852,85627.654895,334.87724,0.002,0.020822
0.088,0.23809,8.445663,154.464022,8.492184,155.314853,0.025024,0,0.025024,0,0.887675,16.234823,0.575786,1.867068,9.791353,0.678988,0,0,0,31.222064,8.335039,27.67026,0.112876,NaN,1.844405,NaN,0.035607,2327403.677711,5153.818795,0.530233,0.422885,0.358231,0.342205,0.010149,0.070531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001041,0.15748,0.019478,1.466077,0,7.529489,279.054744,85627.478506,334.877175,0.002,0.021211
0.09,0.255292,8.755823,155.091113,8.804052,155.945398,0.026832,0,0.026832,0,0.920274,16.300733,0.575786,1.867068,9.791353,0.663598,0,0,0,31.217577,8.330553,27.665973,0.11287,NaN,1.844268,NaN,0.036361,2376699.776075,5172.801568,0.569198,0.421583,0.368768,0.340894,0.010153,0.070535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001079,0.15748,0.019478,1.466077,0,7.541434,279.054633,85627.295531,334.877107,0.002,0.021573
0.092,0.273115,9.067237,155.718343,9.117182,156.576084,0.028706,0,0.028706,0,0.953005,16.366657,0.575786,1.867068,9.791352,0.648775,0,0,0,31.213091,8.326066,27.661685,0.112865,NaN,1.844132,NaN,0.037126,2426731.794917,5191.784341,0.609449,0.420296,0.378732,0.339598,0.010158,0.07054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001118,0.15748,0.019478,1.466077,0,7.55338,279.054517,85627.105945,334.877037,0.002,0.021948
0.094,0.291562,9.379906,156.345713,9.431573,157.206909,0.030644,0,0.030644,0,0.985868,16.432597,0.575786,1.867068,9.791352,0.634495,0,0,0,31.208604,8.32158,27.657395,0.11286,NaN,1.843995,NaN,0.037903,2477473.456256,5210.767114,0.650973,0.419025,0.388135,0.338319,0.010162,0.070544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001156,0.15748,0.019478,1.466077,0,7.565325,279.054397,85626.909721,334.876964,0.002,0.022309
0.096,0.310636,9.69383,156.973224,9.747226,157.837876,0.032649,0,0.032649,0,1.018863,16.498551,0.575786,1.867068,9.791352,0.620734,0,0,0,31.204117,8.317093,27.653105,0.112854,NaN,1.843859,NaN,0.03869,2528900.054814,5229.749886,0.693756,0.417771,0.396991,0.337055,0.010167,0.070549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001195,0.15748,0.019478,1.466077,0,7.57727,279.054273,85626.706831,334.876889,0.002,0.022676
0.098,0.330339,10.009009,157.600874,10.064141,158.468984,0.03472,0,0.03472,0,1.051989,16.564519,0.575786,1.867068,9.791352,0.60747,0,0,0,31.199631,8.312606,27.648813,0.112849,NaN,1.843722,NaN,0.039486,2580988.370282,5248.732659,0.737784,0.416533,0.405316,0.335808,0.010171,0.070553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001234,0.15748,0.019478,1.466077,0,7.589215,279.054145,85626.497249,334.876812,0.002,0.02304
0.1,0.350673,10.325444,158.228667,10.382319,159.100234,0.036857,0,0.036857,0,1.085248,16.630503,0.575786,1.867068,9.791352,0.59468,0,0,0,31.195144,8.30812,27.64452,0.112844,NaN,1.843586,NaN,0.040293,2633716.581817,5267.715432,0.783044,0.415313,0.413128,0.334578,0.010176,0.070558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001273,0.15748,0.019478,1.466077,0,7.60116,279.054013,85626.280949,334.876732,0.002,0.02341
0.102,0.371642,10.643134,158.856598,10.701759,159.731625,0.039061,0,0.039061,0,1.118638,16.696501,0.575786,1.867068,9.791352,0.581583,0,0,0,31.190658,8.303633,27.640226,0.112838,NaN,1.843449,NaN,0.041084,2685388.725918,5286.698205,0.829592,0.414147,0.421003,0.333403,0.010181,0.070563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001312,0.15748,0.019478,1.466077,0,7.599566,279.053876,85626.057903,334.876649,0.002,0.023774
0.104,0.393247,10.962081,159.484619,11.022463,160.363105,0.041332,0,0.041332,0,1.152161,16.762509,0.575786,1.867068,9.791352,0.568934,0,0,0,31.186171,8.299146,27.635931,0.112833,NaN,1.843313,NaN,0.041884,2737711.425098,5305.680977,0.87902,0.413794,0.429198,0.33304,0.010185,0.070568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001351,0.15748,0.019478,1.466077,0,7.597971,279.053736,85625.828086,334.876564,0.002,0.024142
0.106,0.415491,11.282283,160.112752,11.344429,160.994697,0.04367,0,0.04367,0,1.185816,16.828528,0.575786,1.867068,9.791352,0.556714,0,0,0,31.181684,8.29466,27.631634,0.112827,NaN,1.843176,NaN,0.042695,2790664.657848,5324.66375,0.930593,0.413802,0.437299,0.333038,0.01019,0.070574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001391,0.15748,0.019478,1.466077,0,7.596377,279.053591,85625.59147,334.876476,0.002,0.024505
0.108,0.438377,11.603743,160.74102,11.667659,161.626426,0.046075,0,0.046075,0,1.219602,16.894562,0.575786,1.867068,9.791352,0.544907,0,0,0,31.177198,8.290173,27.627337,0.112822,NaN,1.843039,NaN,0.043514,2844229.554454,5343.646523,0.983582,0.41381,0.444954,0.333036,0.010195,0.070579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001431,0.15748,0.019478,1.466077,0,7.594782,279.053443,85625.348028,334.876386,0.002,0.024877
