# 25MPH-SA (Up to date)
# 3044 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (32.9 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019076,-9.53822,0.019182,9.590759,-0.000002,0,0.000002,3.141593,0.002005,1.002507,0.575786,1.867068,9.791353,1.467599,0,0,0,31.345975,8.45895,27.788205,0.113025,NaN,1.848156,NaN,0.037412,2445476.779928,4.60824,0.00178,0.419823,0.00109,0.339122,0.010159,0.070541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.530497,279.056292,85630.011309,334.878113,0.002,0.002405
0.004,-0.000018,-0.018492,-9.245806,0.018593,9.296734,-0.000002,0,0.000002,3.141593,0.001944,0.971773,0.575786,1.867068,9.791353,1.467556,0,0,0,31.345925,8.458901,27.788158,0.113025,NaN,1.848154,NaN,0.037314,2439071.774542,13.82472,0.001774,0.419984,0.001091,0.339284,0.010159,0.070541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.497623,279.056292,85630.011303,334.878113,0.002,0.003002
0.006,-0.000018,-0.017907,-8.95339,0.018005,9.002708,-0.000002,0,0.000002,3.141593,0.001882,0.941039,0.575786,1.867068,9.791353,1.467513,0,0,0,31.345876,8.458851,27.788111,0.113025,NaN,1.848153,NaN,0.037216,2432666.773686,23.0412,0.001768,0.420146,0.001093,0.339447,0.010158,0.07054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.464748,279.056292,85630.011297,334.878113,0.002,0.00356
0.008,-0.000017,-0.017322,-8.660974,0.017417,8.708681,-0.000002,0,0.000002,3.141593,0.001821,0.910305,0.575786,1.867068,9.791353,1.46747,0,0,0,31.345826,8.458802,27.788064,0.113024,NaN,1.848151,NaN,0.037118,2426261.777396,32.25768,0.001761,0.420308,0.001095,0.339611,0.010158,0.07054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.431874,279.056292,85630.01129,334.878113,0.002,0.004105
0.01,-0.000017,-0.016737,-8.368556,0.016829,8.414653,-0.000002,0,0.000002,3.141593,0.001759,0.879571,0.575786,1.867068,9.791353,1.467427,0,0,0,31.345777,8.458752,27.788017,0.113024,NaN,1.84815,NaN,0.03702,2419856.785708,41.47416,0.001755,0.420471,0.001097,0.339775,0.010157,0.070539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.399,279.056292,85630.011284,334.878113,0.002,0.004706
0.012,-0.000016,-0.016152,-8.076138,0.016241,8.120624,-0.000002,0,0.000002,3.141593,0.001698,0.848836,0.575786,1.867068,9.791353,1.467383,0,0,0,31.345727,8.458703,27.78797,0.113024,NaN,1.848148,NaN,0.036922,2413451.798659,50.69064,0.001748,0.420634,0.001098,0.339939,0.010157,0.070538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.366125,279.056292,85630.011278,334.878113,0.002,0.005265
0.014,-0.000016,-0.015567,-7.783719,0.015653,7.826594,-0.000002,0,0.000002,3.141593,0.001636,0.818102,0.575786,1.867068,9.791353,1.467339,0,0,0,31.345678,8.458653,27.787923,0.113024,NaN,1.848147,NaN,0.036824,2407046.816284,59.90712,0.001742,0.420798,0.0011,0.340104,0.010156,0.070538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.333251,279.056292,85630.011272,334.878113,0.002,0.005825
0.016,-0.000015,-0.014983,-7.491299,0.015065,7.532563,-0.000002,0,0.000002,3.141593,0.001575,0.787367,0.575786,1.867068,9.791353,1.467295,0,0,0,31.345628,8.458604,27.787876,0.113024,NaN,1.848145,NaN,0.036726,2400641.838622,69.1236,0.001735,0.420963,0.001102,0.34027,0.010156,0.070537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.300377,279.056292,85630.011266,334.878113,0.002,0.006252
0.018,-0.000014,-0.014398,-7.198878,0.014477,7.238531,-0.000002,0,0.000002,3.141593,0.001513,0.756633,0.575786,1.867068,9.791353,1.46725,0,0,0,31.345579,8.458554,27.787829,0.113024,NaN,1.848144,NaN,0.036628,2394236.86571,78.34008,0.001729,0.421128,0.001104,0.340436,0.010155,0.070537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.267502,279.056292,85630.011259,334.878113,0.002,0.006673
0.02,-0.000014,-0.013813,-6.906456,0.013889,6.944499,-0.000001,0,0.000001,3.141593,0.001452,0.725898,0.575786,1.867068,9.791353,1.467206,0,0,0,31.345529,8.458505,27.787782,0.113024,NaN,1.848142,NaN,0.03653,2387831.897585,87.55656,0.001723,0.421294,0.001106,0.340603,0.010154,0.070536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.234628,279.056292,85630.011253,334.878113,0.002,0.007116
0.022,-0.000013,-0.013228,-6.614033,0.013301,6.650465,-0.000001,0,0.000001,3.141593,0.00139,0.695163,0.575786,1.867068,9.791353,1.467161,0,0,0,31.34548,8.458455,27.787735,0.113024,NaN,1.848141,NaN,0.036432,2381426.934287,96.77304,0.001716,0.42146,0.001108,0.34077,0.010154,0.070536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.201754,279.056292,85630.011247,334.878113,0.002,0.007542
0.024,-0.000013,-0.012643,-6.321609,0.012713,6.356431,-0.000001,0,0.000001,3.141593,0.001329,0.664428,0.575786,1.867068,9.791353,1.467116,0,0,0,31.34543,8.458406,27.787688,0.113024,NaN,1.848139,NaN,0.036334,2375021.975854,105.98952,0.00171,0.421627,0.001109,0.340938,0.010153,0.070535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.168879,279.056292,85630.011241,334.878113,0.002,0.007967
0.026,-0.000005,-0.005354,-2.676907,0.005384,2.691653,-0.000001,0,0.000001,3.141593,0.000563,0.281354,0.575786,1.867068,9.791353,1.466518,0,0,0,31.344805,8.457781,27.787096,0.113023,NaN,1.84812,NaN,0.036238,2368753.624776,220.85919,0.00173,0.42179,0.001129,0.341103,0.010153,0.070535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000001,0.15748,0.019478,1.466077,0,12.136005,279.056292,85630.011163,334.878113,0.002,0.008392
0.028,0.000042,0.042163,21.082168,0.042395,21.198294,0.000004,0,0.000004,0,0.004432,2.215825,0.575786,1.867068,9.791353,1.462594,0,0,0,31.343605,8.45658,27.785957,0.113022,NaN,1.848084,NaN,0.036155,2363325.720977,969.648,0.00192,0.421933,0.001258,0.341246,0.010152,0.070534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000005,0.15748,0.019478,1.466077,0,12.103131,279.056292,85630.010658,334.878113,0.002,0.008815
0.03,0.000223,0.138552,48.195522,0.139315,48.460996,0.000023,0,0.000023,0,0.014562,5.065553,0.575786,1.867068,9.791353,1.454612,0,0,0,31.342404,8.45538,27.784818,0.11302,NaN,1.848048,NaN,0.03609,2359027.019018,1824.09,0.002358,0.422046,0.00155,0.34136,0.010152,0.070534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000017,0.15748,0.019478,1.466077,0,12.070256,279.056291,85630.008735,334.878112,0.002,0.009234
0.032,0.000648,0.286811,74.132882,0.28839,74.541227,0.000068,0,0.000068,0,0.030145,7.79168,0.575786,1.867068,9.791353,1.442314,0,0,0,31.340294,8.45327,27.782817,0.113018,NaN,1.847984,NaN,0.036046,2356161.853352,2641.330208,0.003156,0.422121,0.002081,0.341436,0.010152,0.070534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000035,0.15748,0.019478,1.466077,0,12.037382,279.056288,85630.004211,334.87811,0.002,0.009661
0.034,0.001408,0.472787,92.993076,0.475391,93.505308,0.000148,0,0.000148,0,0.049692,9.773966,0.575786,1.867068,9.791353,1.426875,0,0,0,31.337274,8.45025,27.779951,0.113014,NaN,1.847893,NaN,0.036023,2354704.203711,3235.359667,0.004388,0.42216,0.002896,0.341475,0.010152,0.070533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000058,0.15748,0.019478,1.466077,0,12.004508,279.056283,85629.996131,334.878107,0.002,0.010087
0.036,0.002575,0.694128,110.676133,0.697951,111.285768,0.000271,0,0.000271,0,0.072956,11.63253,0.575786,1.867068,9.791353,1.40851,0,0,0,31.334254,8.44723,27.777086,0.113011,NaN,1.847802,NaN,0.036027,2354919.852893,3792.187333,0.006218,0.422154,0.004103,0.341469,0.010152,0.070533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000086,0.15748,0.019478,1.466077,0,11.971633,279.056275,85629.983718,334.878103,0.002,0.010534
0.038,0.00422,0.951335,128.612344,0.956576,129.320777,0.000444,0,0.000444,0,0.099989,13.517702,0.575786,1.867068,9.791353,1.387218,0,0,0,31.330742,8.443718,27.773753,0.113006,NaN,1.847696,NaN,0.036062,2357204.190104,4356.815417,0.008891,0.422094,0.005856,0.341408,0.010152,0.070534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000117,0.15748,0.019478,1.466077,0,11.938759,279.056265,85629.966215,334.878096,0.002,0.011025
0.04,0.006414,1.24294,145.81287,1.249787,146.616048,0.000674,0,0.000674,0,0.130638,15.32555,0.575786,1.867068,9.791353,1.363177,0,0,0,31.32658,8.439556,27.769802,0.113001,NaN,1.84757,NaN,0.036134,2361937.168585,4898.042438,0.012705,0.421969,0.008334,0.341283,0.010152,0.070534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000153,0.15748,0.019478,1.466077,0,11.905885,279.05625,85629.942875,334.878088,0.002,0.011459
0.042,0.0092,1.542703,149.892158,1.5512,150.717806,0.000967,0,0.000967,0,0.162145,15.754301,0.575786,1.867068,9.791353,1.338589,0,0,0,31.322261,8.435236,27.765701,0.112996,NaN,1.84744,NaN,0.036233,2368397.116479,5025.8485,0.01757,0.4218,0.011463,0.341112,0.010153,0.070535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00019,0.15748,0.019478,1.466077,0,11.87301,279.056232,85629.913243,334.878077,0.002,0.01187
0.044,0.012588,1.845456,151.387465,1.855621,152.221349,0.001323,0,0.001323,0,0.193965,15.911464,0.575786,1.867068,9.791353,1.31391,0,0,0,31.317948,8.430923,27.761604,0.112991,NaN,1.84731,NaN,0.036356,2376429.617091,5072.250493,0.023535,0.42159,0.015252,0.340901,0.010153,0.070535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000228,0.15748,0.019478,1.466077,0,11.840136,279.05621,85629.877203,334.878063,0.002,0.012288
0.046,0.016581,2.146931,150.748746,2.158757,151.579112,0.001743,0,0.001743,0,0.225652,15.844332,0.575786,1.867068,9.791353,1.289513,0,0,0,31.31364,8.426616,27.757512,0.112986,NaN,1.84718,NaN,0.0365,2385829.494455,5051.449444,0.030598,0.421345,0.019672,0.340655,0.010154,0.070536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000265,0.15748,0.019478,1.466077,0,11.807262,279.056184,85629.834736,334.878048,0.002,0.012711
# Event LIFTOFF occurred at t=0.048 seconds
0.048,0.021174,2.446418,149.754039,2.459893,150.578926,0.002225,0,0.002225,0,0.257129,15.739784,0.575786,1.867068,9.791353,1.265477,0,0,0,31.309333,8.422309,27.753419,0.112981,NaN,1.847049,NaN,0.036663,2396520.291542,5019.447889,0.038788,0.421069,0.024716,0.340377,0.010155,0.070537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000302,0.15748,0.019478,1.466077,0,11.774387,279.056154,85629.785876,334.87803,0.002,0.01313
0.05,0.026364,2.743914,148.759021,2.759028,149.578427,0.002771,0,0.002771,0,0.288397,15.635203,0.575786,1.867068,9.791353,1.241822,0,0,0,31.305026,8.418002,27.749325,0.112975,NaN,1.846919,NaN,0.036846,2408456.51365,4987.446333,0.048137,0.420762,0.03037,0.340068,0.010156,0.070538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000338,0.15748,0.019478,1.466077,0,11.741513,279.056121,85629.730666,334.878009,0.002,0.013562
0.052,0.032148,3.03942,147.763693,3.056162,148.577616,0.003379,0,0.003379,0,0.319456,15.53059,0.575786,1.867068,9.791353,1.21922,0,0,0,31.300719,8.413694,27.74523,0.11297,NaN,1.846789,NaN,0.037143,2427890.460003,4955.444778,0.058654,0.420267,0.036415,0.339569,0.010158,0.07054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000375,0.15748,0.019478,1.466077,0,11.74192,279.056083,85629.669147,334.877986,0.002,0.013983
0.054,0.038521,3.334181,147.390766,3.352546,148.202635,0.004049,0,0.004049,0,0.350437,15.491394,0.575786,1.867068,9.791353,1.197044,0,0,0,31.296443,8.409418,27.741163,0.112965,NaN,1.84666,NaN,0.037458,2448491.064562,4943.0442,0.070402,0.419747,0.042976,0.339046,0.01016,0.070542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000411,0.15748,0.019478,1.466077,0,11.742326,279.056042,85629.601351,334.877961,0.002,0.014401
0.056,0.045485,3.629441,147.64065,3.649433,148.453896,0.004781,0,0.004781,0,0.38147,15.517658,0.575786,1.867068,9.791353,1.175212,0,0,0,31.292167,8.405142,27.737095,0.11296,NaN,1.84653,NaN,0.037792,2470313.025763,4950.2446,0.08346,0.419202,0.050052,0.338497,0.010162,0.070543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000447,0.15748,0.019478,1.466077,0,11.742732,279.055996,85629.527278,334.877934,0.002,0.014815
0.058,0.053039,3.925201,147.89056,3.946822,148.705183,0.005575,0,0.005575,0,0.412555,15.543924,0.575786,1.867068,9.791353,1.153736,0,0,0,31.28789,8.400866,27.733027,0.112955,NaN,1.846401,NaN,0.038144,2493331.108544,4957.445,0.097861,0.418635,0.057609,0.337926,0.010164,0.070545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000484,0.15748,0.019478,1.466077,0,11.743139,279.055947,85629.446918,334.877904,0.002,0.01527
0.06,0.061186,4.221461,148.140495,4.244714,148.956494,0.006431,0,0.006431,0,0.443693,15.570193,0.575786,1.867068,9.791353,1.132627,0,0,0,31.283614,8.39659,27.728957,0.11295,NaN,1.846272,NaN,0.038515,2517519.283028,4964.6454,0.113631,0.418046,0.065614,0.337332,0.010166,0.070548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00052,0.15748,0.019478,1.466077,0,11.743545,279.055894,85629.360261,334.877872,0.002,0.015686
0.062,0.069926,4.518221,148.390453,4.543108,149.207829,0.007349,0,0.007349,0,0.474884,15.596465,0.575786,1.867068,9.791353,1.111895,0,0,0,31.279338,8.392313,27.724886,0.112945,NaN,1.846142,NaN,0.038902,2542850.881546,4971.8458,0.130795,0.417436,0.074028,0.336718,0.010168,0.07055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000557,0.15748,0.019478,1.466077,0,11.743951,279.055837,85629.267296,334.877838,0.002,0.01611
0.064,0.079259,4.815481,148.640435,4.842006,149.459189,0.008331,0,0.008331,0,0.506127,15.622739,0.575786,1.867068,9.791353,1.091546,0,0,0,31.275062,8.388037,27.720814,0.11294,NaN,1.846013,NaN,0.039307,2569298.748666,4979.0462,0.149372,0.416808,0.08281,0.336085,0.01017,0.070552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000594,0.15748,0.019478,1.466077,0,11.744358,279.055777,85629.168012,334.877801,0.002,0.016562
0.066,0.089188,5.11324,148.890441,5.141406,149.710571,0.009374,0,0.009374,0,0.537423,15.649016,0.575786,1.867068,9.791353,1.071586,0,0,0,31.270785,8.383761,27.716741,0.112934,NaN,1.845883,NaN,0.039728,2596835.383105,4986.2466,0.169376,0.416163,0.091919,0.335435,0.010173,0.070555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00063,0.15748,0.019478,1.466077,0,11.744764,279.055712,85629.062399,334.877762,0.002,0.017002
0.068,0.099713,5.4115,149.140468,5.441308,149.961976,0.01048,0,0.01048,0,0.568772,15.675295,0.575786,1.867068,9.791353,1.052021,0,0,0,31.266509,8.379485,27.712667,0.112929,NaN,1.845753,NaN,0.040166,2625433.070606,4993.447,0.190818,0.415502,0.101312,0.334769,0.010175,0.070558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000667,0.15748,0.019478,1.466077,0,11.74517,279.055644,85628.950446,334.87772,0.002,0.017436
0.07,0.110835,5.71026,149.390518,5.741714,150.213403,0.011649,0,0.011649,0,0.600173,15.701576,0.575786,1.867068,9.791353,1.032853,0,0,0,31.262233,8.375209,27.708592,0.112924,NaN,1.845624,NaN,0.040619,2655064.007178,5000.6474,0.213709,0.414827,0.110947,0.334089,0.010178,0.07056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000704,0.15748,0.019478,1.466077,0,11.745577,279.055572,85628.832143,334.877676,0.002,0.017857
0.072,0.122554,6.009521,149.640591,6.042623,150.464853,0.012881,0,0.012881,0,0.631626,15.72786,0.575786,1.867068,9.791353,1.014084,0,0,0,31.257957,8.370932,27.704515,0.112919,NaN,1.845494,NaN,0.041088,2685700.412273,5007.8478,0.238052,0.41414,0.120781,0.333396,0.010181,0.070563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000741,0.15748,0.019478,1.466077,0,11.745983,279.055495,85628.707478,334.87763,0.002,0.018275
0.074,0.134874,6.309657,150.079215,6.344412,150.905894,0.014176,0,0.014176,0,0.663172,15.773961,0.575786,1.867068,9.791353,0.995691,0,0,0,31.25347,8.366446,27.700238,0.112914,NaN,1.845358,NaN,0.041572,2717354.767648,5020.939386,0.264108,0.413791,0.130897,0.333041,0.010184,0.070566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000778,0.15748,0.019478,1.466077,0,11.746389,279.055415,85628.576437,334.877582,0.002,0.018698
0.076,0.147794,6.611046,150.705399,6.647461,151.535527,0.015534,0,0.015534,0,0.694849,15.839776,0.575786,1.867068,9.791353,0.977653,0,0,0,31.248984,8.361959,27.695959,0.112908,NaN,1.845222,NaN,0.042072,2750044.221388,5039.922159,0.291999,0.413796,0.1413,0.33304,0.010187,0.07057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000815,0.15748,0.019478,1.466077,0,11.746796,279.055331,85628.438998,334.877531,0.002,0.019131
0.078,0.161319,6.913687,151.33171,6.951769,152.165288,0.016955,0,0.016955,0,0.726658,15.905604,0.575786,1.867068,9.791353,0.959973,0,0,0,31.244497,8.357473,27.691678,0.112903,NaN,1.845086,NaN,0.042588,2783747.988963,5058.904932,0.32154,0.413801,0.15185,0.333038,0.01019,0.070573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000852,0.15748,0.019478,1.466077,0,11.747202,279.055243,85628.295134,334.877478,0.002,0.01955
0.08,0.17545,7.217581,151.958148,7.257337,152.795176,0.018441,0,0.018441,0,0.758598,15.971445,0.575786,1.867068,9.791353,0.942651,0,0,0,31.24001,8.352986,27.687397,0.112897,NaN,1.84495,NaN,0.043119,2818445.236547,5077.887705,0.352748,0.413806,0.162512,0.333037,0.010193,0.070576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00089,0.15748,0.019478,1.466077,0,11.747608,279.055152,85628.144818,334.877422,0.002,0.019969
0.082,0.190191,7.522728,152.584712,7.564165,153.425192,0.01999,0,0.01999,0,0.790671,16.037299,0.575786,1.867068,9.791353,0.925685,0,0,0,31.235524,8.348499,27.683115,0.112892,NaN,1.844814,NaN,0.043664,2854115.158106,5096.870477,0.385637,0.413811,0.173251,0.333035,0.010196,0.07058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000927,0.15748,0.019478,1.466077,0,11.748015,279.055056,85627.988023,334.877364,0.002,0.020388
0.084,0.205542,7.829129,153.211403,7.872254,154.055334,0.021603,0,0.021603,0,0.822875,16.103167,0.575786,1.867068,9.791353,0.909077,0,0,0,31.231037,8.344013,27.678831,0.112887,NaN,1.844677,NaN,0.044225,2890737.04429,5115.85325,0.420221,0.413817,0.184035,0.333034,0.010199,0.070584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000965,0.15748,0.019478,1.466077,0,11.748421,279.054956,85627.824723,334.877303,0.002,0.020812
0.086,0.221508,8.136783,153.838219,8.181602,154.685602,0.023281,0,0.023281,0,0.85521,16.169048,0.575786,1.867068,9.791353,0.892822,0,0,0,31.226551,8.339526,27.674546,0.112881,NaN,1.844541,NaN,0.044799,2928290.34462,5134.836023,0.456511,0.413822,0.194833,0.333032,0.010203,0.070588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001003,0.15748,0.019478,1.466077,0,11.748827,279.054852,85627.654892,334.87724,0.002,0.021228
0.088,0.238091,8.445691,154.46516,8.492212,155.315997,0.025024,0,0.025024,0,0.887678,16.234943,0.575786,1.867068,9.791353,0.87692,0,0,0,31.222064,8.335039,27.67026,0.112876,NaN,1.844405,NaN,0.045388,2966754.722942,5153.818795,0.494518,0.413828,0.205616,0.33303,0.010206,0.070592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001041,0.15748,0.019478,1.466077,0,11.749234,279.054744,85627.478502,334.877175,0.002,0.021657
0.09,0.255292,8.755853,155.092227,8.804082,155.946518,0.026832,0,0.026832,0,0.920277,16.30085,0.575786,1.867068,9.791353,0.861366,0,0,0,31.217577,8.330553,27.665973,0.11287,NaN,1.844268,NaN,0.04599,3006110.106383,5172.801568,0.534248,0.413834,0.216357,0.333028,0.01021,0.070596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001079,0.15748,0.019478,1.466077,0,11.74964,279.054633,85627.295527,334.877107,0.002,0.022252
0.092,0.273115,9.067269,155.719418,9.117214,156.577164,0.028706,0,0.028706,0,0.953008,16.36677,0.575786,1.867068,9.791352,0.846158,0,0,0,31.213091,8.326066,27.661685,0.112865,NaN,1.844132,NaN,0.046606,3046336.728134,5191.784341,0.57571,0.41384,0.227031,0.333026,0.010213,0.0706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001118,0.15748,0.019478,1.466077,0,11.750046,279.054517,85627.10594,334.877037,0.002,0.022918
0.094,0.291563,9.37994,156.346735,9.431608,157.207937,0.030644,0,0.030644,0,0.985871,16.432704,0.575786,1.867068,9.791352,0.83129,0,0,0,31.208604,8.32158,27.657395,0.11286,NaN,1.843995,NaN,0.047234,3087415.164382,5210.767114,0.618909,0.413846,0.237615,0.333024,0.010217,0.070605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001156,0.15748,0.019478,1.466077,0,11.750453,279.054397,85626.909715,334.876964,0.002,0.023544
0.096,0.310636,9.693866,156.974177,9.747263,157.838834,0.032649,0,0.032649,0,1.018866,16.498651,0.575786,1.867068,9.791352,0.816759,0,0,0,31.204117,8.317093,27.653105,0.112854,NaN,1.843859,NaN,0.047875,3129326.365774,5229.749886,0.66385,0.413853,0.248088,0.333022,0.010221,0.070609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001195,0.15748,0.019478,1.466077,0,11.750859,279.054273,85626.706824,334.876889,0.002,0.024102
0.098,0.330339,10.009047,157.601743,10.06418,158.469857,0.03472,0,0.03472,0,1.051993,16.564611,0.575786,1.867068,9.791352,0.802558,0,0,0,31.199631,8.312606,27.648813,0.112849,NaN,1.843722,NaN,0.048529,3172051.683784,5248.732659,0.710538,0.41386,0.25843,0.33302,0.010225,0.070614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001234,0.15748,0.019478,1.466077,0,11.751265,279.054145,85626.497242,334.876812,0.002,0.024664
0.1,0.350674,10.325483,158.229434,10.382359,159.101006,0.036857,0,0.036857,0,1.085252,16.630584,0.575786,1.867068,9.791352,0.788684,0,0,0,31.195144,8.30812,27.64452,0.112844,NaN,1.843586,NaN,0.049195,3215572.89238,5267.715432,0.758975,0.413866,0.268625,0.333018,0.010229,0.070619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001273,0.15748,0.019478,1.466077,0,11.751672,279.054013,85626.280941,334.876732,0.002,0.025212
0.102,0.371643,10.643175,158.857253,10.701801,159.732283,0.039061,0,0.039061,0,1.118643,16.69657,0.575786,1.867068,9.791352,0.775665,0,0,0,31.190658,8.303633,27.640226,0.112838,NaN,1.843449,NaN,0.049905,3261985.382803,5286.698205,0.809058,0.413874,0.27826,0.333016,0.010234,0.070624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001312,0.15748,0.019478,1.466077,0,11.766124,279.053876,85626.057894,334.876649,0.002,0.025762
0.104,0.393248,10.962123,159.485197,11.022505,160.363686,0.041332,0,0.041332,0,1.152166,16.76257,0.575786,1.867068,9.791352,0.762963,0,0,0,31.186171,8.299146,27.635931,0.112833,NaN,1.843313,NaN,0.050626,3309112.97582,5305.680977,0.860893,0.413881,0.287714,0.333013,0.010238,0.07063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001351,0.15748,0.019478,1.466077,0,11.780575,279.053736,85625.828076,334.876564,0.002,0.026313
0.106,0.415492,11.282327,160.113265,11.344473,160.995214,0.04367,0,0.04367,0,1.18582,16.828582,0.575786,1.867068,9.791352,0.750568,0,0,0,31.181684,8.29466,27.631634,0.112827,NaN,1.843176,NaN,0.051358,3356939.413012,5324.66375,0.914482,0.413889,0.296977,0.333011,0.010243,0.070636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001391,0.15748,0.019478,1.466077,0,11.795027,279.053591,85625.591459,334.876476,0.002,0.026854
0.108,0.438378,11.603787,160.741459,11.667704,161.626868,0.046075,0,0.046075,0,1.219607,16.894608,0.575786,1.867068,9.791352,0.738476,0,0,0,31.177198,8.290173,27.627337,0.112822,NaN,1.843039,NaN,0.0521,3405448.968341,5343.646523,0.969829,0.413897,0.306041,0.333008,0.010247,0.070642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001431,0.15748,0.019478,1.466077,0,11.809479,279.053443,85625.348016,334.876386,0.002,0.027421
