# 10MPH-SA (Up to date)
# 2972 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (27.3 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
2.796,582.019795,270.424712,-23.133056,273.77772,23.155327,86.209565,0.008028,86.209565,0.000093,42.716687,1.015335,0.575786,1.867084,9.789573,0.005262,0,-0.01537,-0.000013,27.218024,4.331,23.314401,0.108067,2.280567,1.704813,3.656045,0.825419,51097716.024019,0,362.028695,0.488983,0.489119,0.310404,0.056157,0.122422,0.051424,0.188167,0.000049,0,0,0,0,-0.000019,0.033661,0.15748,0.019478,1.392536,0.000168,4.538833,275.273163,79686.996456,332.585537,0.01,0.261853
2.806,584.722886,270.193527,-23.106584,273.547797,23.127455,86.636681,0.008103,86.636681,0.000094,42.706616,0.982334,0.575786,1.867084,9.789565,0.005381,0,-0.005979,-0.000016,27.218024,4.331,23.314401,0.108067,2.280276,1.704813,3.654198,0.824738,51042212.283283,0,361.15658,0.488772,0.488915,0.310442,0.055995,0.122336,0.052602,0.1922,0.000003,0,0,0,0,-0.000003,0.033633,0.15748,0.019478,1.392429,0.000168,4.505004,275.255593,79659.636902,332.57489,0.01,0.262428
2.816,587.423666,269.962587,-23.080552,273.31819,23.099815,87.063699,0.008179,87.063699,0.000094,42.697009,0.943173,0.575786,1.867084,9.789557,0.005519,0,0.00378,-0.000017,27.218024,4.331,23.314401,0.108067,2.279952,1.704813,3.652143,0.824041,50985758.009841,0,360.270136,0.488558,0.488708,0.31048,0.05583,0.122248,0.053966,0.196947,-0.00045,0,0,0,0,0.000001,0.033605,0.15748,0.019478,1.392419,0.000168,4.438757,275.238038,79632.300736,332.564251,0.01,0.262981
2.826,590.122138,269.731931,-23.049908,273.088908,23.068609,87.490622,0.008254,87.490622,0.000094,42.687671,0.92869,0.575786,1.867084,9.789548,0.005559,0,0.013622,-0.000009,27.218024,4.331,23.314401,0.108067,2.27979,1.704813,3.651113,0.823345,50929392.476675,0,359.383246,0.488345,0.488498,0.310518,0.055666,0.122161,0.054358,0.198206,-0.000472,0,0,0,0,0.000015,0.033577,0.15748,0.019478,1.392506,0.000167,4.37251,275.220498,79604.987931,332.553622,0.01,0.264268
2.836,592.818306,269.501605,-23.014672,272.859958,23.033811,87.917452,0.00833,87.917452,0.000095,42.678354,0.938787,0.575786,1.867084,9.78954,0.005501,0,0.023434,0.000009,27.218024,4.331,23.314401,0.108067,2.27979,1.704813,3.65111,0.82265,50873116.283818,0,358.495836,0.488133,0.488283,0.310556,0.055504,0.122073,0.053777,0.196261,-0.000062,0,0,0,0,0.000045,0.033549,0.15748,0.019478,1.392691,0.000167,4.306263,275.202973,79577.698454,332.543002,0.01,0.265598
2.846,595.512172,269.271653,-22.975003,272.631346,22.995586,88.344188,0.008406,88.344189,0.000095,42.668815,0.972738,0.575786,1.867084,9.789532,0.005347,-0,0.033009,-0.000027,27.218024,4.331,23.314401,0.108067,2.279947,1.704813,3.652112,0.821956,50816929.909832,0,357.608127,0.487923,0.488064,0.310594,0.055342,0.121986,0.052245,0.190441,0.00009,0,0,0,0,0.00009,0.033521,0.15748,0.019478,1.392974,0.000166,4.240016,275.185463,79550.432272,332.532391,0.01,0.266872
2.856,598.20374,269.042149,-22.920179,272.403078,22.946422,88.770826,0.008483,88.770827,0.000096,42.658634,1.097128,0.575786,1.867084,9.789523,0.004843,-0,0.042141,-0.000024,27.218024,4.331,23.314401,0.108067,2.28069,1.704813,3.656826,0.8213,50763127.427148,0,356.751777,0.487725,0.48784,0.31063,0.055191,0.121904,0.047245,0.172302,0.000488,0,0,0,0,0.000147,0.033493,0.15748,0.019478,1.39335,0.000165,4.245677,275.167968,79523.189344,332.521788,0.01,0.268208
2.866,600.893017,268.813272,-22.854943,272.175163,22.89103,89.197355,0.00856,89.197355,0.000096,42.646736,1.284844,0.575786,1.867084,9.789515,0.004087,-0,0.049967,-0.000028,27.218024,4.331,23.314401,0.108067,2.281854,1.704813,3.664218,0.82067,50710943.331821,0,355.919761,0.487535,0.487618,0.310665,0.055045,0.121825,0.039788,0.145735,0.000404,0,0,0,0,0.000207,0.033466,0.15748,0.019478,1.393812,0.000164,4.299278,275.150487,79495.969612,332.511195,0.01,0.269507
2.876,603.580008,268.585058,-22.78767,271.947598,22.836139,89.623755,0.008637,89.623755,0.000096,42.632884,1.487063,0.575786,1.867084,9.789507,0.003267,0,0.056424,-0.000005,27.218024,4.331,23.314401,0.108067,2.283133,1.704813,3.672338,0.82004,50659674.371975,0,355.099138,0.487347,0.487399,0.310699,0.054901,0.121746,0.031722,0.115815,0.000377,0,0,0,0,0.000264,0.033438,0.15748,0.019478,1.394345,0.000164,4.352878,275.133022,79470.069133,332.500611,0.01,0.270891
2.886,606.26472,268.357524,-22.719024,271.720381,22.782508,90.050006,0.008715,90.050006,0.000097,42.616955,1.699597,0.575786,1.867085,9.789499,0.002396,0,0.061363,-0.000055,27.218024,4.331,23.314401,0.108067,2.284501,1.704813,3.681027,0.819412,50608514.731162,0,354.285632,0.487159,0.487187,0.310733,0.054758,0.121668,0.023211,0.084939,0.000106,0,0,0,0,0.000313,0.03341,0.15748,0.019478,1.394936,0.000162,4.406478,275.115571,79444.227796,332.490036,0.01,0.272213
2.896,608.947161,268.13068,-22.649815,271.493508,22.730915,90.476086,0.008793,90.476087,0.000097,42.598865,1.918429,0.575786,1.867085,9.78949,0.001492,0,0.06478,-0.000051,27.218024,4.331,23.314401,0.108067,2.285934,1.704813,3.690125,0.818784,50557439.378236,0,353.480129,0.486972,0.486983,0.310768,0.054616,0.121589,0.014412,0.052627,0.00046,0,0,0,0,0.00035,0.033382,0.15748,0.019478,1.395568,0.000161,4.460079,275.098135,79418.408326,332.47947,0.01,0.273486
2.906,611.627336,267.904524,-22.58232,271.266974,22.682534,90.901976,0.008871,90.901976,0.000098,42.578599,2.129823,0.575786,1.867085,9.789482,0.000608,-0,0.066583,-0.000179,27.218024,4.331,23.314401,0.108067,2.287339,1.704813,3.69905,0.818152,50506106.543471,0,352.67754,0.486785,0.486787,0.310802,0.054473,0.12151,0.005855,0.021306,-0.000429,0,0,0,0,0.00037,0.033355,0.15748,0.019478,1.396226,0.000159,4.50309,275.080714,79392.610658,332.468913,0.01,0.27484
2.916,614.305253,267.679031,-22.516612,271.040772,22.637226,91.327652,0.008949,91.327652,0.000098,42.556276,2.333704,0.575786,1.867085,9.789474,0.000254,0,-0.066892,-0.000424,27.218024,4.331,23.314401,0.108067,2.287851,1.704813,3.702297,0.817517,50454627.804404,0,351.879433,0.486598,0.486598,0.310837,0.05433,0.121431,0.002447,0.009268,0.000247,0,0,0,0,-0.000374,0.033327,0.15748,0.019478,1.396895,0.000158,4.539041,275.063308,79366.834726,332.458365,0.01,0.276114
2.926,616.980919,267.454189,-22.452054,270.814897,22.594644,91.753094,0.009028,91.753095,0.000098,42.531929,2.5344,0.575786,1.867085,9.789466,0.001104,0,-0.065702,-0.000084,27.218024,4.331,23.314401,0.108067,2.286326,1.704813,3.692617,0.816883,50403228.346771,0,351.089369,0.486412,0.486418,0.310871,0.054189,0.121352,0.010651,0.040014,0.000163,0,0,0,0,-0.000361,0.033299,0.15748,0.019478,1.397559,0.000157,4.574993,275.045916,79341.080467,332.447825,0.01,0.277355
2.936,619.654339,267.229986,-22.38914,270.589341,22.554829,92.178284,0.009107,92.178284,0.000099,42.505603,2.728865,0.575786,1.867085,9.789458,0.001927,0,-0.063056,-0.000069,27.218024,4.331,23.314401,0.108067,2.284854,1.704813,3.683267,0.81625,50351906.884754,0,350.306828,0.486226,0.486245,0.310906,0.054048,0.121273,0.018632,0.069405,-0.000438,0,0,0,0,-0.000333,0.033272,0.15748,0.019478,1.398204,0.000156,4.610945,275.028539,79315.347819,332.437295,0.01,0.278636
2.946,622.325521,267.0064,-22.328386,270.364098,22.517699,92.6032,0.009186,92.6032,0.000099,42.477378,2.913755,0.575786,1.867085,9.789449,0.00271,0,-0.058986,-0.000047,27.218024,4.331,23.314401,0.108067,2.283456,1.704813,3.674389,0.815617,50300662.218835,0,349.530989,0.486042,0.486078,0.31094,0.053908,0.121194,0.026254,0.096376,0.000433,0,0,0,0,-0.000292,0.033244,0.15748,0.019478,1.398815,0.000156,4.646897,275.011176,79289.636722,332.426773,0.01,0.279891
2.956,624.994469,266.783413,-22.269209,270.139162,22.482976,93.027825,0.009266,93.027826,0.0001,42.447345,3.092987,0.575786,1.867085,9.789441,0.003467,0,-0.053664,-0.00006,27.218024,4.331,23.314401,0.108067,2.282106,1.704813,3.665822,0.81499,50249743.813712,0,348.76579,0.48586,0.485919,0.310974,0.053769,0.121116,0.033659,0.123599,0.000396,0,0,0,0,-0.000242,0.033216,0.15748,0.019478,1.399379,0.000156,4.690612,274.993828,79263.947117,332.41626,0.01,0.281119
2.966,627.661191,266.561008,-22.212422,269.914525,22.450518,93.452141,0.009345,93.452141,0.0001,42.415558,3.260988,0.575786,1.867085,9.789433,0.004176,0,-0.047052,-0.000044,27.218024,4.331,23.314401,0.108067,2.280842,1.704813,3.657794,0.814366,50199067.266809,0,348.00864,0.485679,0.485765,0.311008,0.053633,0.121039,0.040624,0.148695,-0.000246,0,0,0,0,-0.000187,0.033189,0.15748,0.019478,1.399884,0.000158,4.739504,274.976494,79238.278947,332.405756,0.01,0.282372
2.976,630.325691,266.339154,-22.159104,269.690182,22.419963,93.876131,0.009425,93.876131,0.0001,42.382183,3.410106,0.575786,1.867085,9.789425,0.004808,0,-0.039295,-0.000028,27.218024,4.331,23.314401,0.108067,2.279711,1.704813,3.650613,0.813742,50148465.152613,0,347.254885,0.485499,0.485613,0.311042,0.053497,0.120961,0.046849,0.17091,0.000453,0,0,0,0,-0.00013,0.033161,0.15748,0.019478,1.400316,0.000159,4.788396,274.959175,79212.632157,332.39526,0.01,0.283714
2.986,632.987976,266.117814,-22.109567,269.46613,22.39082,94.29978,0.009505,94.29978,0.000101,42.347423,3.537776,0.575786,1.867085,9.789417,0.005353,0,-0.030557,-0.000022,27.218024,4.331,23.314401,0.108067,2.278729,1.704813,3.644374,0.81312,50097937.098406,0,346.503101,0.485321,0.485461,0.311075,0.053361,0.120884,0.052225,0.190898,-0.000099,0,0,0,0,-0.000079,0.033134,0.15748,0.019478,1.400666,0.00016,4.837287,274.94187,79187.006697,332.384773,0.01,0.285051
2.996,635.648049,265.89695,-22.064041,269.242365,22.362596,94.723075,0.009586,94.723076,0.000101,42.311502,3.641948,0.575786,1.867085,9.789408,0.005801,0,-0.020964,-0.000024,27.218024,4.331,23.314401,0.108067,2.277907,1.704813,3.639154,0.812498,50047483.063835,0,345.751969,0.485143,0.485308,0.311109,0.053227,0.120807,0.056665,0.206342,-0.000111,0,0,0,0,-0.000037,0.033106,0.15748,0.019478,1.400924,0.000161,4.886179,274.92458,79161.402518,332.374295,0.01,0.286389
3.006,638.305916,265.676505,-22.028315,269.018887,22.333886,95.146007,0.009666,95.146008,0.000102,42.274773,3.681825,0.575786,1.867086,9.7894,0.005995,0,-0.010805,0.000004,27.218024,4.331,23.314401,0.108067,2.277501,1.704813,3.636575,0.811855,49995752.664622,0,344.970891,0.48496,0.485135,0.311144,0.053089,0.120727,0.058587,0.212848,0.00007,0,0,0,0,-0.00001,0.033079,0.15748,0.019478,1.401083,0.000161,4.893376,274.907304,79135.819578,332.363826,0.01,0.287712
3.016,640.96158,265.456364,-22.0004,268.795702,22.304518,95.568571,0.009747,95.568571,0.000102,42.237989,3.670685,0.575786,1.867086,9.789392,0.005986,0,-0.000572,-0.000017,27.218024,4.331,23.314401,0.108067,2.277427,1.704813,3.636105,0.811198,49943200.205022,0,344.168895,0.484773,0.484948,0.311179,0.052948,0.120646,0.05849,0.21289,-0.000265,0,0,0,0,-0,0.033051,0.15748,0.019478,1.40114,0.000162,4.872777,274.890042,79110.257841,332.353365,0.01,0.28894
3.026,643.615044,265.236483,-21.976506,268.572809,22.275077,95.990768,0.009828,95.990768,0.000102,42.201441,3.634863,0.575786,1.867086,9.789384,0.005875,0,0.009501,-0.000003,27.218024,4.331,23.314401,0.108067,2.27752,1.704813,3.636698,0.810542,49890726.311165,0,343.365548,0.484588,0.484756,0.311215,0.052808,0.120564,0.057381,0.208226,-0.00016,0,0,0,0,0.000008,0.033024,0.15748,0.019478,1.401095,0.000163,4.852178,274.872794,79084.71728,332.342913,0.01,0.290195
3.036,646.266311,265.016822,-21.95647,268.350208,22.245691,96.412601,0.00991,96.412602,0.000103,42.165371,3.575497,0.575786,1.867086,9.789376,0.005666,0,0.019306,-0.000021,27.218024,4.331,23.314401,0.108067,2.277775,1.704813,3.638316,0.809887,49838331.810001,0,342.561256,0.484403,0.48456,0.31125,0.052669,0.120483,0.055301,0.20097,-0.000478,0,0,0,0,0.000032,0.032996,0.15748,0.019478,1.400951,0.000163,4.83158,274.855561,79059.197873,332.33247,0.01,0.29144
3.046,648.915381,264.797341,-21.94012,268.127898,22.216576,96.834077,0.009991,96.834078,0.000103,42.130007,3.493911,0.575786,1.867086,9.789368,0.005363,0,0.028672,-0.000017,27.218024,4.331,23.314401,0.108067,2.278184,1.704813,3.640915,0.809233,49786017.156315,0,341.756616,0.484219,0.48436,0.311286,0.052531,0.120403,0.052297,0.190238,-0.000426,0,0,0,0,0.00007,0.032969,0.15748,0.019478,1.40071,0.000164,4.810981,274.838342,79033.6996,332.322035,0.01,0.292665
3.056,651.562258,264.578007,-21.92745,267.905876,22.188003,97.255204,0.010073,97.255205,0.000104,42.095567,3.390339,0.575786,1.867086,9.789359,0.004967,0,0.03738,0.000009,27.218024,4.331,23.314401,0.108067,2.278748,1.704813,3.644497,0.808578,49733730.835559,0,340.951345,0.484037,0.484157,0.311321,0.052394,0.120322,0.048377,0.175705,-0.000411,0,0,0,0,0.00012,0.032942,0.15748,0.019478,1.400379,0.000165,4.788777,274.821137,79008.222445,332.311609,0.01,0.29391
3.066,654.206942,264.358781,-21.918109,267.684141,22.160322,97.675993,0.010155,97.675993,0.000104,42.062265,3.267466,0.575786,1.867086,9.789351,0.004487,0,0.045383,-0.000009,27.218024,4.331,23.314401,0.108067,2.279452,1.704813,3.648967,0.807924,49681490.471857,0,340.146797,0.483854,0.483953,0.311356,0.052257,0.120241,0.043643,0.15953,-0.000234,0,0,0,0,0.000176,0.032914,0.15748,0.019478,1.399965,0.000166,4.765502,274.803947,78982.766397,332.301192,0.01,0.295247
3.076,656.849434,264.139635,-21.911639,267.46269,22.133878,98.096454,0.010237,98.096455,0.000104,42.030274,3.128683,0.575786,1.867086,9.789343,0.003937,0,0.052492,0.000023,27.218024,4.331,23.314401,0.108067,2.280276,1.704813,3.654197,0.807271,49629330.543915,0,339.344711,0.483673,0.483749,0.311391,0.052121,0.120161,0.038228,0.139565,-0.000417,0,0,0,0,0.000236,0.032887,0.15748,0.019478,1.399474,0.000167,4.742228,274.786771,78957.331446,332.290783,0.01,0.296469
3.086,659.489735,263.92054,-21.907695,267.241519,22.10898,98.516603,0.01032,98.516603,0.000105,41.999739,2.976558,0.575786,1.867086,9.789335,0.003326,0,0.058572,0.000018,27.218024,4.331,23.314401,0.108067,2.281204,1.704813,3.660091,0.806619,49577250.770495,0,338.546084,0.483493,0.483547,0.311426,0.051986,0.12008,0.032233,0.118152,-0.000178,0,0,0,0,0.000295,0.03286,0.15748,0.019478,1.398918,0.000167,4.718954,274.769609,78931.917585,332.280383,0.01,0.297708
3.096,662.127845,263.701473,-21.90587,267.020623,22.08587,98.936454,0.010402,98.936455,0.000105,41.970781,2.813982,0.575786,1.867086,9.789327,0.002664,0,0.063611,0.000016,27.218024,4.331,23.314401,0.108067,2.282219,1.704813,3.666537,0.805968,49525250.663527,0,337.751861,0.483314,0.483349,0.311461,0.051852,0.12,0.025774,0.093683,-0.000342,0,0,0,0,0.000348,0.032833,0.15748,0.019478,1.398306,0.000168,4.69568,274.752461,78906.524812,332.269991,0.01,0.299037
3.106,664.763764,263.482432,-21.89995,266.799999,22.063607,99.356024,0.010485,99.356024,0.000106,41.943382,2.682337,0.575786,1.867086,9.789319,0.002121,-0,0.067476,0.000009,27.218024,4.331,23.314401,0.108067,2.283044,1.704813,3.671773,0.805339,49474703.090578,0,336.988001,0.483141,0.483163,0.311495,0.051723,0.119923,0.020485,0.074954,-0.000208,0,0,0,0,0.000393,0.032806,0.15748,0.019478,1.39765,0.00017,4.715037,274.735328,78881.153124,332.259608,0.01,0.300351
3.116,667.397494,263.263475,-21.891556,266.579636,22.041907,99.775325,0.010569,99.775326,0.000106,41.917117,2.570098,0.575786,1.867086,9.789311,0.001651,0,0.070647,0.00003,27.218024,4.331,23.314401,0.108067,2.28375,1.704813,3.676257,0.804727,49425147.543035,0,336.244832,0.482974,0.482987,0.311528,0.051598,0.119848,0.015923,0.057696,-0.000146,0,0,0,0,0.000431,0.032779,0.15748,0.019478,1.396958,0.000171,4.762815,274.718208,78855.802515,332.249234,0.01,0.302944
3.126,670.029034,263.044597,-21.884216,266.35953,22.021327,100.19437,0.010652,100.194371,0.000106,41.891998,2.453555,0.575786,1.867086,9.789303,0.001159,-0,0.072979,0.000039,27.218024,4.331,23.314401,0.108067,2.284496,1.704813,3.680993,0.804115,49375668.406868,0,335.505494,0.482807,0.482814,0.311561,0.051474,0.119773,0.01116,0.040277,-0.000466,0,0,0,0,0.000461,0.032752,0.15748,0.019478,1.396239,0.000172,4.810594,274.701103,78830.472978,332.238869,0.01,0.303561
3.136,672.658386,262.825788,-21.877631,266.13968,22.001839,100.613169,0.010736,100.61317,0.000107,41.868058,2.334558,0.575786,1.867087,9.789295,0.000652,0,0.074435,0.000109,27.218024,4.331,23.314401,0.108067,2.285268,1.704813,3.685899,0.803504,49326265.011117,0,334.770217,0.482641,0.482644,0.311593,0.05135,0.119698,0.006272,0.022272,0.00018,0,0,0,0,0.00048,0.032725,0.15748,0.019478,1.395501,0.000173,4.858372,274.684012,78805.164505,332.228512,0.01,0.304451
3.146,675.28555,262.607042,-21.871456,265.92008,21.983346,101.031735,0.01082,101.031736,0.000107,41.845311,2.215154,0.575786,1.867087,9.789286,0.00014,-0,0.075066,0.000451,27.218024,4.331,23.314401,0.108067,2.286053,1.704813,3.690884,0.802894,49276936.86644,0,334.039133,0.482476,0.482476,0.311626,0.051228,0.119623,0.001344,0.004173,-0.000175,0,0,0,0,0.000489,0.032698,0.15748,0.019478,1.394753,0.000175,4.90615,274.666936,78779.877091,332.218163,0.01,0.305674
3.156,677.910527,262.388362,-21.863851,265.700728,21.96513,101.450079,0.010904,101.45008,0.000107,41.823726,2.10688,0.575786,1.867087,9.789278,0.000329,0,-0.074883,0.000163,27.218024,4.331,23.314401,0.108067,2.285652,1.704813,3.688333,0.802291,49228040.785286,0,333.318082,0.482314,0.482314,0.311658,0.051106,0.119549,0.003161,0.011936,-0.000125,0,0,0,0,-0.000487,0.032671,0.15748,0.019478,1.394003,0.000177,4.964952,274.649874,78754.610728,332.207823,0.01,0.306893
3.166,680.533317,262.169767,-21.855089,265.48162,21.947101,101.868213,0.010989,101.868214,0.000108,41.803159,2.007569,0.575786,1.867087,9.78927,0.000761,-0,-0.073961,0.000095,27.218024,4.331,23.314401,0.108067,2.28484,1.704813,3.683179,0.801692,49179457.822078,0,332.60466,0.482153,0.482156,0.31169,0.050987,0.119476,0.007321,0.026985,-0.000086,0,0,0,0,-0.000476,0.032644,0.15748,0.019478,1.393258,0.000178,5.031102,274.632825,78729.36541,332.197492,0.01,0.308159
3.176,683.153923,261.951261,-21.84587,265.262756,21.929411,102.286146,0.011073,102.286146,0.000108,41.783564,1.91234,0.575786,1.867087,9.789262,0.001177,0,-0.072314,0.000047,27.218024,4.331,23.314401,0.108067,2.284059,1.704813,3.678221,0.801094,49130949.74674,0,331.894722,0.481993,0.481999,0.311722,0.050868,0.119403,0.011327,0.042333,0.000373,0,0,0,0,-0.000456,0.032617,0.15748,0.019478,1.392526,0.00018,5.097253,274.615792,78704.141129,332.18717,0.01,0.309384
3.186,685.772343,261.732852,-21.835902,265.044132,21.911841,102.703887,0.011159,102.703888,0.000109,41.764896,1.822675,0.575786,1.867087,9.789254,0.001569,-0,-0.070033,0.000044,27.218024,4.331,23.314401,0.108067,2.283319,1.704813,3.673524,0.800497,49082516.168374,0,331.188032,0.481833,0.481845,0.311754,0.05075,0.11933,0.015114,0.055485,0.000012,0,0,0,0,-0.000428,0.032591,0.15748,0.019478,1.391814,0.000182,5.163403,274.598772,78678.937875,332.176856,0.01,0.310625
3.196,688.38858,261.514546,-21.824897,264.825749,21.894147,103.121447,0.011244,103.121447,0.000109,41.74709,1.739982,0.575786,1.867087,9.789246,0.001931,0,-0.067135,0.000013,27.218024,4.331,23.314401,0.108067,2.282631,1.704813,3.669154,0.799901,49034156.788116,0,330.484299,0.481675,0.481693,0.311786,0.050632,0.119257,0.018622,0.068609,0.000451,0,0,0,0,-0.000394,0.032564,0.15748,0.019478,1.391128,0.000184,5.229554,274.581766,78653.755639,332.16655,0.01,0.311821
3.206,691.002634,261.296325,-21.824424,264.607606,21.882457,103.538832,0.01133,103.538833,0.000109,41.730274,1.592626,0.575786,1.867087,9.789238,0.00256,0,-0.063584,0.000031,27.218024,4.331,23.314401,0.108067,2.281492,1.704813,3.66192,0.799262,48983204.65086,0,329.744287,0.481505,0.481537,0.31182,0.050507,0.119179,0.024731,0.091279,0.000225,0,0,0,0,-0.000354,0.032537,0.15748,0.019478,1.390473,0.000187,5.214025,274.564775,78628.59441,332.156254,0.01,0.312973
3.216,693.614506,261.07805,-21.830147,264.389699,21.87551,103.956058,0.011416,103.956059,0.00011,41.715282,1.408064,0.575786,1.867087,9.78923,0.003341,0,-0.058703,0.00002,27.218024,4.331,23.314401,0.108067,2.2801,1.704813,3.65308,0.798595,48930550.489471,0,328.983524,0.481329,0.481383,0.311855,0.050376,0.119098,0.032346,0.118925,0.00007,0,0,0,0,-0.000302,0.032511,0.15748,0.019478,1.389861,0.000189,5.144044,274.547798,78603.45419,332.145965,0.01,0.314194
3.226,696.224195,260.859729,-21.833677,264.172028,21.868714,104.373144,0.011502,104.373144,0.00011,41.70207,1.237409,0.575786,1.867087,9.789222,0.004062,-0,-0.052628,0.00004,27.218024,4.331,23.314401,0.108067,2.278813,1.704813,3.644912,0.797928,48877970.621079,0,328.227647,0.481154,0.481234,0.311891,0.050246,0.119016,0.039402,0.143449,0.000434,0,0,0,0,-0.000244,0.032484,0.15748,0.019478,1.389303,0.000191,5.074063,274.530835,78578.33498,332.135686,0.01,0.315457
3.236,698.831701,260.641385,-21.834382,263.954595,21.861248,104.790105,0.011589,104.790106,0.000111,41.690483,1.083475,0.575786,1.867087,9.789214,0.004711,0,-0.045499,0.000017,27.218024,4.331,23.314401,0.108067,2.277651,1.704813,3.637532,0.797262,48825464.696327,0,327.475385,0.480979,0.481087,0.311926,0.050118,0.118935,0.045775,0.166288,0.000412,0,0,0,0,-0.000182,0.032457,0.15748,0.019478,1.388812,0.000193,5.004083,274.513886,78553.236786,332.125415,0.01,0.316639
3.246,701.437023,260.423051,-21.831734,263.737401,21.852328,105.206958,0.011676,105.206959,0.000111,41.680342,0.948484,0.575786,1.867087,9.789206,0.005279,0,-0.037363,0.000028,27.218024,4.331,23.314401,0.108067,2.276627,1.704813,3.63103,0.796597,48773032.350863,0,326.725464,0.480805,0.480941,0.311961,0.049989,0.118854,0.051365,0.18659,-0.000395,0,0,0,0,-0.000123,0.032431,0.15748,0.019478,1.388397,0.000195,4.934102,274.496951,78528.159608,332.115153,0.01,0.317816
3.256,704.040162,260.204779,-21.819246,263.520452,21.836585,105.623716,0.011764,105.623717,0.000111,41.671348,0.870042,0.575786,1.867087,9.789198,0.00561,0,-0.028437,0.000045,27.218024,4.331,23.314401,0.108067,2.275998,1.704813,3.627035,0.795954,48721959.4627,0,325.992106,0.480638,0.48079,0.311996,0.049866,0.118776,0.054628,0.198605,-0.0004,0,0,0,0,-0.000071,0.032404,0.15748,0.019478,1.388068,0.000197,4.90374,274.480031,78503.103443,332.104899,0.01,0.319039
3.266,706.641119,259.986686,-21.798677,263.303757,21.814732,106.040387,0.011851,106.040387,0.000112,41.662833,0.836795,0.575786,1.867088,9.78919,0.00575,0,-0.019268,0.000016,27.218024,4.331,23.314401,0.108067,2.275685,1.704813,3.625043,0.795326,48671815.27123,0,325.268461,0.480475,0.480635,0.312029,0.049746,0.1187,0.05601,0.203096,0.000055,0,0,0,0,-0.000033,0.032378,0.15748,0.019478,1.387829,0.000199,4.89979,274.463125,78478.068278,332.094654,0.01,0.320303
3.276,709.239896,259.76882,-21.773927,263.087325,21.78956,106.456973,0.011939,106.456974,0.000112,41.654541,0.825251,0.575786,1.867088,9.789182,0.005796,0,-0.00997,0.000037,27.218024,4.331,23.314401,0.108067,2.275526,1.704813,3.624033,0.794698,48621742.699652,0,324.54369,0.480312,0.480475,0.312062,0.049626,0.118624,0.056461,0.20495,-0.000381,0,0,0,0,-0.000009,0.032352,0.15748,0.019478,1.387683,0.000201,4.89584,274.446233,78453.054097,332.084417,0.01,0.32157
3.286,711.836496,259.551221,-21.745053,262.871161,21.76108,106.873477,0.012028,106.873478,0.000113,41.646258,0.835027,0.575786,1.867088,9.789174,0.005749,0,-0.000647,0.000026,27.218024,4.331,23.314401,0.108067,2.275519,1.704813,3.623994,0.794071,48571742.170085,0,323.817774,0.480151,0.480311,0.312095,0.049508,0.118548,0.055993,0.202435,0.000143,0,0,0,0,-0,0.032325,0.15748,0.019478,1.38763,0.000203,4.891891,274.429355,78428.060873,332.074189,0.01,0.322819
3.296,714.430922,259.333932,-21.712156,262.655273,21.729404,107.289898,0.012117,107.289899,0.000113,41.637772,0.865628,0.575786,1.867088,9.789166,0.005611,0,0.008459,0.000049,27.218024,4.331,23.314401,0.108067,2.275663,1.704813,3.624909,0.793445,48521814.165676,0,323.09087,0.47999,0.480142,0.312128,0.04939,0.118472,0.05462,0.198154,-0.000079,0,0,0,0,0.000006,0.032299,0.15748,0.019478,1.387669,0.000205,4.887941,274.412491,78403.088579,332.06397,0.01,0.324002
3.306,717.023176,259.116985,-21.677555,262.439666,21.696377,107.706232,0.012206,107.706232,0.000113,41.628914,0.903554,0.575786,1.867088,9.789158,0.005437,0,0.017284,0.000032,27.218024,4.331,23.314401,0.108067,2.275866,1.704813,3.626193,0.792812,48471500.265229,0,322.357797,0.479828,0.479971,0.312162,0.049271,0.118395,0.052895,0.19182,-0.000082,0,0,0,0,0.000027,0.032273,0.15748,0.019478,1.387799,0.000207,4.869883,274.395641,78378.137184,332.053759,0.01,0.32527
