# 30MPH-SA (Up to date)
# 3069 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (34.9 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.024,-0.000013,-0.012643,-6.321623,0.012713,6.356444,-0.000001,0,0.000001,3.141593,0.001329,0.664429,0.575786,1.867068,9.791353,1.467003,0,0,0,31.34543,8.458406,27.787688,0.113024,NaN,1.848139,NaN,0.040763,2664495.83233,105.98952,0.002123,0.414615,0.001094,0.333874,0.010179,0.070561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,13.651894,279.056292,85630.011241,334.878113,0.002,0.008896
0.026,-0.000005,-0.005354,-2.676921,0.005384,2.691666,-0.000001,0,0.000001,3.141593,0.000563,0.281356,0.575786,1.867068,9.791353,1.466469,0,0,0,31.344805,8.457781,27.787096,0.113023,NaN,1.84812,NaN,0.04077,2664971.833023,220.85919,0.002156,0.414604,0.001111,0.333864,0.010179,0.070561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000001,0.15748,0.019478,1.466077,0,13.653571,279.056292,85630.011163,334.878113,0.002,0.009322
0.028,0.000042,0.042163,21.082153,0.042395,21.198279,0.000004,0,0.000004,0,0.004432,2.215824,0.575786,1.867068,9.791353,1.46299,0,0,0,31.343605,8.45658,27.785957,0.113022,NaN,1.848084,NaN,0.04079,2666286.563644,969.648,0.002376,0.414574,0.001223,0.333834,0.010179,0.070561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000005,0.15748,0.019478,1.466077,0,13.655248,279.056292,85630.010658,334.878113,0.002,0.009724
0.03,0.000223,0.138552,48.195505,0.139315,48.46098,0.000023,0,0.000023,0,0.014562,5.065552,0.575786,1.867068,9.791353,1.455943,0,0,0,31.342404,8.45538,27.784818,0.11302,NaN,1.848048,NaN,0.040827,2668715.73199,1824.09,0.002865,0.41452,0.001472,0.333779,0.010179,0.070562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000017,0.15748,0.019478,1.466077,0,13.656926,279.056291,85630.008735,334.878112,0.002,0.010324
0.032,0.000648,0.28681,74.132864,0.28839,74.541208,0.000068,0,0.000068,0,0.030145,7.791678,0.575786,1.867068,9.791353,1.445127,0,0,0,31.340294,8.45327,27.782817,0.113018,NaN,1.847984,NaN,0.040886,2672534.020847,2641.330208,0.003737,0.414434,0.001915,0.333692,0.01018,0.070562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000035,0.15748,0.019478,1.466077,0,13.658603,279.056288,85630.004211,334.87811,0.002,0.010732
0.034,0.001408,0.472787,92.993055,0.475391,93.505286,0.000148,0,0.000148,0,0.049692,9.773964,0.575786,1.867068,9.791353,1.431605,0,0,0,31.337274,8.45025,27.779951,0.113014,NaN,1.847893,NaN,0.040965,2677681.002621,3235.359667,0.005053,0.414319,0.002579,0.333576,0.01018,0.070562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000058,0.15748,0.019478,1.466077,0,13.66028,279.056283,85629.996131,334.878107,0.002,0.01128
0.036,0.002575,0.694127,110.676109,0.697951,111.285744,0.000271,0,0.000271,0,0.072956,11.632528,0.575786,1.867068,9.791353,1.415582,0,0,0,31.334254,8.44723,27.777086,0.113011,NaN,1.847802,NaN,0.041067,2684379.787696,3792.187333,0.006966,0.414169,0.003538,0.333425,0.010181,0.070563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000086,0.15748,0.019478,1.466077,0,13.661958,279.056275,85629.983718,334.878103,0.002,0.011684
0.038,0.00422,0.951335,128.612318,0.956575,129.320751,0.000444,0,0.000444,0,0.099989,13.517699,0.575786,1.867068,9.791353,1.397067,0,0,0,31.330742,8.443718,27.773753,0.113006,NaN,1.847696,NaN,0.041198,2692972.016448,4356.815417,0.009709,0.413978,0.004899,0.333232,0.010181,0.070564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000117,0.15748,0.019478,1.466077,0,13.663635,279.056265,85629.966215,334.878096,0.002,0.012254
0.04,0.006414,1.24294,145.812843,1.249786,146.616021,0.000674,0,0.000674,0,0.130638,15.325547,0.575786,1.867068,9.791353,1.376225,0,0,0,31.32658,8.439556,27.769802,0.113001,NaN,1.84757,NaN,0.041364,2703778.463182,4898.042438,0.013555,0.413789,0.006786,0.333042,0.010182,0.070565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000153,0.15748,0.019478,1.466077,0,13.665312,279.05625,85629.942875,334.878088,0.002,0.012652
0.042,0.0092,1.542702,149.892132,1.5512,150.717779,0.000967,0,0.000967,0,0.162145,15.754298,0.575786,1.867068,9.791353,1.354981,0,0,0,31.322261,8.435236,27.765701,0.112996,NaN,1.84744,NaN,0.041552,2716092.054894,5025.8485,0.018402,0.413791,0.009129,0.333041,0.010183,0.070566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00019,0.15748,0.019478,1.466077,0,13.666989,279.056232,85629.913243,334.878077,0.002,0.013218
0.044,0.012588,1.845455,151.387441,1.85562,152.221325,0.001323,0,0.001323,0,0.193965,15.911461,0.575786,1.867068,9.791353,1.33373,0,0,0,31.317948,8.430923,27.761604,0.112991,NaN,1.84731,NaN,0.041761,2729757.603977,5072.250493,0.024284,0.413793,0.011927,0.333041,0.010185,0.070568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000228,0.15748,0.019478,1.466077,0,13.668667,279.05621,85629.877203,334.878063,0.002,0.013613
0.046,0.016581,2.146931,150.748727,2.158757,151.579093,0.001743,0,0.001743,0,0.225652,15.84433,0.575786,1.867068,9.791353,1.312789,0,0,0,31.31364,8.426616,27.757512,0.112986,NaN,1.84718,NaN,0.041988,2744579.214923,5051.449444,0.031193,0.413795,0.015155,0.33304,0.010186,0.070569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000265,0.15748,0.019478,1.466077,0,13.670344,279.056184,85629.834736,334.878048,0.002,0.014196
# Event LIFTOFF occurred at t=0.048 seconds
0.048,0.021174,2.446417,149.754027,2.459893,150.578914,0.002225,0,0.002225,0,0.257129,15.739783,0.575786,1.867068,9.791353,1.292217,0,0,0,31.309333,8.422309,27.753419,0.112981,NaN,1.847049,NaN,0.042231,2760483.70502,5019.447889,0.039154,0.413797,0.018804,0.333039,0.010187,0.070571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000302,0.15748,0.019478,1.466077,0,13.672021,279.056154,85629.785876,334.87803,0.002,0.014598
0.05,0.026364,2.743914,148.759019,2.759028,149.578425,0.002771,0,0.002771,0,0.288397,15.635203,0.575786,1.867068,9.791353,1.272024,0,0,0,31.305026,8.418002,27.749325,0.112975,NaN,1.846919,NaN,0.042491,2777427.627091,4987.446333,0.0482,0.4138,0.022867,0.333039,0.010189,0.070572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000338,0.15748,0.019478,1.466077,0,13.673699,279.056121,85629.730666,334.878009,0.002,0.015021
0.052,0.032148,3.03942,147.763702,3.056162,148.577626,0.003379,0,0.003379,0,0.319456,15.530591,0.575786,1.867068,9.791353,1.251871,0,0,0,31.300719,8.413694,27.74523,0.11297,NaN,1.846789,NaN,0.042697,2790932.908499,4955.444778,0.058346,0.413802,0.027413,0.333038,0.01019,0.070574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000375,0.15748,0.019478,1.466077,0,13.652126,279.056083,85629.669148,334.877986,0.002,0.015589
0.054,0.038521,3.33418,147.390789,3.352546,148.202658,0.004049,0,0.004049,0,0.350436,15.491396,0.575786,1.867068,9.791353,1.23197,0,0,0,31.296443,8.409418,27.741163,0.112965,NaN,1.84666,NaN,0.04292,2805511.696093,4943.0442,0.069678,0.413804,0.032398,0.333037,0.010192,0.070575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000411,0.15748,0.019478,1.466077,0,13.630554,279.056042,85629.601351,334.877961,0.002,0.015988
0.056,0.045485,3.629441,147.640687,3.649433,148.453934,0.004781,0,0.004781,0,0.38147,15.517662,0.575786,1.867068,9.791353,1.212249,0,0,0,31.292167,8.405142,27.737095,0.11296,NaN,1.84653,NaN,0.043161,2821224.169857,4950.2446,0.082283,0.413806,0.037834,0.333037,0.010193,0.070577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000447,0.15748,0.019478,1.466077,0,13.608981,279.055996,85629.527278,334.877934,0.002,0.016539
0.058,0.053039,3.925201,147.890613,3.946822,148.705235,0.005575,0,0.005575,0,0.412555,15.54393,0.575786,1.867068,9.791353,1.192723,0,0,0,31.28789,8.400866,27.733027,0.112955,NaN,1.846401,NaN,0.043418,2838057.458681,4957.445,0.096205,0.413809,0.043712,0.333036,0.010194,0.070578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000484,0.15748,0.019478,1.466077,0,13.587409,279.055947,85629.446918,334.877904,0.002,0.016938
0.06,0.061186,4.221461,148.140563,4.244714,148.956563,0.006431,0,0.006431,0,0.443693,15.570201,0.575786,1.867068,9.791353,1.173402,0,0,0,31.283614,8.39659,27.728957,0.11295,NaN,1.846272,NaN,0.043693,2855997.675206,4964.6454,0.111484,0.413811,0.050019,0.333035,0.010196,0.07058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00052,0.15748,0.019478,1.466077,0,13.565836,279.055894,85629.360261,334.877872,0.002,0.017498
0.062,0.069926,4.518221,148.390537,4.543108,149.207914,0.007349,0,0.007349,0,0.474884,15.596474,0.575786,1.867068,9.791353,1.154298,0,0,0,31.279338,8.392313,27.724886,0.112945,NaN,1.846142,NaN,0.043984,2875029.999314,4971.8458,0.128155,0.413814,0.056741,0.333034,0.010198,0.070582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000557,0.15748,0.019478,1.466077,0,13.544264,279.055837,85629.267296,334.877838,0.002,0.017892
0.064,0.079259,4.815481,148.640535,4.842006,149.459288,0.008331,0,0.008331,0,0.506127,15.62275,0.575786,1.867068,9.791353,1.135422,0,0,0,31.275062,8.388037,27.720814,0.11294,NaN,1.846013,NaN,0.044292,2895138.763257,4979.0462,0.146252,0.413817,0.063857,0.333033,0.0102,0.070584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000594,0.15748,0.019478,1.466077,0,13.522691,279.055777,85629.168012,334.877801,0.002,0.018464
0.066,0.089188,5.113241,148.890554,5.141406,149.710685,0.009374,0,0.009374,0,0.537423,15.649028,0.575786,1.867068,9.791353,1.116782,0,0,0,31.270785,8.383761,27.716741,0.112934,NaN,1.845883,NaN,0.044616,2916307.537513,4986.2466,0.165805,0.41382,0.071347,0.333032,0.010202,0.070586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00063,0.15748,0.019478,1.466077,0,13.501119,279.055712,85629.062399,334.877762,0.002,0.018822
0.068,0.099713,5.411501,149.140595,5.441309,149.962103,0.01048,0,0.01048,0,0.568772,15.675308,0.575786,1.867068,9.791353,1.098388,0,0,0,31.266509,8.379485,27.712667,0.112929,NaN,1.845753,NaN,0.044955,2938519.216531,4993.447,0.18684,0.413824,0.079187,0.333031,0.010204,0.070589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000667,0.15748,0.019478,1.466077,0,13.479546,279.055644,85628.950446,334.87772,0.002,0.019337
0.07,0.110835,5.710261,149.390656,5.741715,150.213541,0.011649,0,0.011649,0,0.600173,15.701591,0.575786,1.867068,9.791353,1.080246,0,0,0,31.262233,8.375209,27.708592,0.112924,NaN,1.845624,NaN,0.045311,2961756.103572,5000.6474,0.209383,0.413827,0.087354,0.33303,0.010206,0.070591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000704,0.15748,0.019478,1.466077,0,13.457974,279.055572,85628.832143,334.877676,0.002,0.019684
0.072,0.122554,6.009522,149.640737,6.042624,150.465,0.012881,0,0.012881,0,0.631626,15.727875,0.575786,1.867068,9.791353,1.062364,0,0,0,31.257957,8.370932,27.704515,0.112919,NaN,1.845494,NaN,0.045682,2985999.993952,5007.8478,0.233453,0.413831,0.095821,0.333029,0.010208,0.070594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000741,0.15748,0.019478,1.466077,0,13.436401,279.055495,85628.707478,334.87763,0.002,0.020039
0.074,0.134874,6.309658,150.079375,6.344414,150.906054,0.014176,0,0.014176,0,0.663172,15.773978,0.575786,1.867068,9.791353,1.044727,0,0,0,31.25347,8.366446,27.700238,0.112914,NaN,1.845358,NaN,0.046069,3011269.308621,5020.939386,0.259102,0.413835,0.104572,0.333028,0.01021,0.070596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000778,0.15748,0.019478,1.466077,0,13.414829,279.055415,85628.576437,334.877582,0.002,0.020617
0.076,0.147794,6.611047,150.705578,6.647463,151.535706,0.015534,0,0.015534,0,0.694849,15.839795,0.575786,1.867068,9.791353,1.027318,0,0,0,31.248984,8.361959,27.695959,0.112908,NaN,1.845222,NaN,0.046471,3037586.549194,5039.922159,0.286388,0.413839,0.11359,0.333027,0.010213,0.070599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000815,0.15748,0.019478,1.466077,0,13.393256,279.055331,85628.438998,334.877531,0.002,0.02098
0.078,0.161319,6.913689,151.331908,6.951772,152.165486,0.016955,0,0.016955,0,0.726658,15.905624,0.575786,1.867068,9.791353,1.010146,0,0,0,31.244497,8.357473,27.691678,0.112903,NaN,1.845086,NaN,0.04689,3064938.857174,5058.904932,0.315335,0.413843,0.122848,0.333026,0.010215,0.070602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000852,0.15748,0.019478,1.466077,0,13.371684,279.055243,85628.295134,334.877478,0.002,0.021544
0.08,0.17545,7.217584,151.958364,7.25734,152.795393,0.018441,0,0.018441,0,0.758599,15.971468,0.575786,1.867068,9.791353,0.993216,0,0,0,31.24001,8.352986,27.687397,0.112897,NaN,1.84495,NaN,0.047324,3093312.842519,5077.887705,0.345966,0.413847,0.13232,0.333024,0.010218,0.070605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00089,0.15748,0.019478,1.466077,0,13.350111,279.055152,85628.144817,334.877422,0.002,0.021897
0.082,0.190191,7.522731,152.584946,7.564169,153.425426,0.01999,0,0.01999,0,0.790671,16.037324,0.575786,1.867068,9.791353,0.976534,0,0,0,31.235524,8.348499,27.683115,0.112892,NaN,1.844814,NaN,0.047773,3122694.651006,5096.870477,0.378301,0.413852,0.141977,0.333023,0.010221,0.070609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000927,0.15748,0.019478,1.466077,0,13.328538,279.055056,85627.988023,334.877364,0.002,0.02244
0.084,0.205542,7.829132,153.211653,7.872257,154.055585,0.021603,0,0.021603,0,0.822875,16.103194,0.575786,1.867068,9.791353,0.960103,0,0,0,31.231037,8.344013,27.678831,0.112887,NaN,1.844677,NaN,0.048238,3153070.029707,5115.85325,0.412361,0.413857,0.151792,0.333021,0.010223,0.070612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000965,0.15748,0.019478,1.466077,0,13.306966,279.054956,85627.824723,334.877303,0.002,0.022798
0.086,0.221508,8.136787,153.838484,8.181607,154.68587,0.023281,0,0.023281,0,0.855211,16.169076,0.575786,1.867068,9.791353,0.943927,0,0,0,31.226551,8.339526,27.674546,0.112881,NaN,1.844541,NaN,0.048718,3184424.390171,5134.836023,0.448161,0.413862,0.161738,0.33302,0.010226,0.070616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001003,0.15748,0.019478,1.466077,0,13.285393,279.054852,85627.654892,334.87724,0.002,0.023324
0.088,0.238091,8.445695,154.46544,8.492217,155.316279,0.025024,0,0.025024,0,0.887678,16.234972,0.575786,1.867068,9.791353,0.928009,0,0,0,31.222064,8.335039,27.67026,0.112876,NaN,1.844405,NaN,0.049212,3216742.869003,5153.818795,0.485717,0.413867,0.171787,0.333018,0.010229,0.070619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001041,0.15748,0.019478,1.466077,0,13.263821,279.054744,85627.478502,334.877175,0.002,0.023689
0.09,0.255292,8.755858,155.09252,8.804088,155.946813,0.026832,0,0.026832,0,0.920278,16.300881,0.575786,1.867068,9.791353,0.912352,0,0,0,31.217577,8.330553,27.665973,0.11287,NaN,1.844268,NaN,0.049721,3250010.385566,5172.801568,0.525042,0.413872,0.181913,0.333016,0.010232,0.070623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001079,0.15748,0.019478,1.466077,0,13.242248,279.054633,85627.295526,334.877107,0.002,0.024044
0.092,0.273116,9.067275,155.719723,9.11722,156.577471,0.028706,0,0.028706,0,0.953009,16.366802,0.575786,1.867068,9.791352,0.896958,0,0,0,31.213091,8.326066,27.661685,0.112865,NaN,1.844132,NaN,0.050245,3284211.696605,5191.784341,0.566147,0.413877,0.19209,0.333015,0.010236,0.070627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001118,0.15748,0.019478,1.466077,0,13.220676,279.054517,85627.105939,334.877037,0.002,0.024571
0.094,0.291563,9.379947,156.347049,9.431614,157.208253,0.030644,0,0.030644,0,0.985872,16.432737,0.575786,1.867068,9.791352,0.881827,0,0,0,31.208604,8.32158,27.657395,0.11286,NaN,1.843995,NaN,0.050782,3319331.447641,5210.767114,0.609043,0.413883,0.202295,0.333013,0.010239,0.070631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001156,0.15748,0.019478,1.466077,0,13.199103,279.054397,85626.909714,334.876964,0.002,0.024926
0.096,0.310637,9.693873,156.974499,9.74727,157.839158,0.032649,0,0.032649,0,1.018867,16.498685,0.575786,1.867068,9.791352,0.86696,0,0,0,31.204117,8.317093,27.653105,0.112854,NaN,1.843859,NaN,0.051333,3355354.221037,5229.749886,0.653738,0.413889,0.212502,0.333011,0.010242,0.070636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001195,0.15748,0.019478,1.466077,0,13.177531,279.054273,85626.706823,334.876889,0.002,0.02544
0.098,0.33034,10.009055,157.602071,10.064187,158.470188,0.03472,0,0.03472,0,1.051994,16.564645,0.575786,1.867068,9.791352,0.852358,0,0,0,31.199631,8.312606,27.648813,0.112849,NaN,1.843722,NaN,0.051898,3392264.580677,5248.732659,0.700238,0.413895,0.222691,0.333009,0.010246,0.07064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001234,0.15748,0.019478,1.466077,0,13.155958,279.054145,85626.497241,334.876812,0.002,0.025808
0.1,0.350674,10.325492,158.229766,10.382367,159.10134,0.036857,0,0.036857,0,1.085253,16.630619,0.575786,1.867068,9.791352,0.83802,0,0,0,31.195144,8.30812,27.64452,0.112844,NaN,1.843586,NaN,0.052476,3430047.113243,5267.715432,0.748551,0.413901,0.23284,0.333007,0.01025,0.070645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001273,0.15748,0.019478,1.466077,0,13.134386,279.054013,85626.28094,334.876732,0.002,0.026363
0.102,0.371643,10.643184,158.857596,10.70181,159.732628,0.039061,0,0.039061,0,1.118644,16.696606,0.575786,1.867068,9.791352,0.825519,0,0,0,31.190658,8.303633,27.640226,0.112838,NaN,1.843449,NaN,0.05318,3476009.521245,5286.698205,0.798314,0.413909,0.241795,0.333005,0.010254,0.07065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001312,0.15748,0.019478,1.466077,0,13.159635,279.053876,85626.057893,334.876649,0.002,0.026732
